Total	Test_Condition	TPR	FPR	q
4	Balanced	0.729910032479089	0.479007774666288	0.75
4	Unbalanced JS	0.768108707634955	0.514013828657119	0.75
4	Unbalanced OLS	0.687346957511505	0.411682245950575	0.75
6	Balanced	0.834104162860642	0.568832792757398	0.75
6	Unbalanced JS	0.718266333081565	0.463647454409677	0.75
6	Unbalanced OLS	0.660262141476798	0.399756491761046	0.75
8	Balanced	0.884127227781145	0.587193259991983	0.75
8	Unbalanced JS	0.702726916501629	0.42331372416087	0.75
8	Unbalanced OLS	0.651951997227237	0.374202206160537	0.75
10	Balanced	0.93420166443457	0.635782554469156	0.75
10	Unbalanced JS	0.721673972356718	0.440647856405524	0.75
10	Unbalanced OLS	0.687269766774733	0.407085899193057	0.75
12	Balanced	0.921757372074943	0.61148705079239	0.75
12	Unbalanced JS	0.71647318231569	0.476013036290596	0.75
12	Unbalanced OLS	0.688459789077352	0.449070328174502	0.75
14	Balanced	0.945790107000573	0.628911167660689	0.75
14	Unbalanced JS	0.73941154638264	0.443430200669275	0.75
14	Unbalanced OLS	0.712082919085955	0.417573558564367	0.75
16	Balanced	0.959019917902721	0.646517973085695	0.75
16	Unbalanced JS	0.694405035283974	0.379932046079505	0.75
16	Unbalanced OLS	0.664974554862354	0.356271285944578	0.75
18	Balanced	0.964871229315809	0.69020924943443	0.75
18	Unbalanced JS	0.731742553303837	0.425416194290405	0.75
18	Unbalanced OLS	0.709493121955726	0.400220779795589	0.75
20	Balanced	0.970093548448239	0.683248053503694	0.75
20	Unbalanced JS	0.70751051746279	0.373229110744656	0.75
20	Unbalanced OLS	0.683879161913978	0.35051422920747	0.75
22	Balanced	0.980734289842243	0.684143181524486	0.75
22	Unbalanced JS	0.709399646611836	0.340971208513525	0.75
22	Unbalanced OLS	0.689091514823777	0.321300990142943	0.75
24	Balanced	0.983867765731065	0.707603401930993	0.75
24	Unbalanced JS	0.713407934589459	0.344735055505538	0.75
24	Unbalanced OLS	0.694196763307504	0.327640487833274	0.75
4	Balanced	0.738282017341677	0.492165046037448	0.76
4	Unbalanced JS	0.773627367438441	0.523770856305781	0.76
4	Unbalanced OLS	0.694869639086772	0.423444999185021	0.76
6	Balanced	0.839012303474804	0.580858824462262	0.76
6	Unbalanced JS	0.725028131470538	0.4735279995869	0.76
6	Unbalanced OLS	0.666758653513538	0.409139265363624	0.76
8	Balanced	0.888588268383392	0.599931934553902	0.76
8	Unbalanced JS	0.709690957022277	0.432894141587953	0.76
8	Unbalanced OLS	0.659081647135085	0.384384528953795	0.76
10	Balanced	0.936695900095567	0.647455658188547	0.76
10	Unbalanced JS	0.728502618070317	0.450589417942894	0.76
10	Unbalanced OLS	0.694223842795433	0.41814229173285	0.76
12	Balanced	0.924872852023289	0.623811753944169	0.76
12	Unbalanced JS	0.725965769438682	0.487252706269482	0.76
12	Unbalanced OLS	0.695737991479893	0.458901262965888	0.76
14	Balanced	0.948321042351211	0.639830564676154	0.76
14	Unbalanced JS	0.746663820179111	0.453719557998925	0.76
14	Unbalanced OLS	0.720584113229233	0.427199097546414	0.76
16	Balanced	0.961130215790965	0.65994126400813	0.76
16	Unbalanced JS	0.70424949895492	0.392018883302276	0.76
16	Unbalanced OLS	0.675225224795463	0.366799774115039	0.76
18	Balanced	0.966506521424683	0.701293457631436	0.76
18	Unbalanced JS	0.738908264103029	0.435284475170413	0.76
18	Unbalanced OLS	0.71829006978378	0.412853031889446	0.76
20	Balanced	0.971472954680597	0.693963128954055	0.76
20	Unbalanced JS	0.7162823224272	0.384306261933695	0.76
20	Unbalanced OLS	0.694036128221811	0.362734330837327	0.76
22	Balanced	0.981693564722143	0.695505019641936	0.76
22	Unbalanced JS	0.71820869411947	0.351911070152311	0.76
22	Unbalanced OLS	0.698648261766921	0.332395240143716	0.76
24	Balanced	0.984781285701139	0.71851773511024	0.76
24	Unbalanced JS	0.722975361885536	0.356375251038243	0.76
24	Unbalanced OLS	0.704194776416328	0.338309006858214	0.76
4	Balanced	0.74691950924446	0.506619044485771	0.77
4	Unbalanced JS	0.77971477763067	0.534687379881286	0.77
4	Unbalanced OLS	0.701540278809289	0.434497030940863	0.77
6	Balanced	0.843883831751535	0.593967565434393	0.77
6	Unbalanced JS	0.732103458192597	0.484459087334652	0.77
6	Unbalanced OLS	0.67425328964635	0.420376958207767	0.77
8	Balanced	0.893332869919203	0.614897616206315	0.77
8	Unbalanced JS	0.716510662618959	0.442770247192	0.77
8	Unbalanced OLS	0.666990372108764	0.39506138609815	0.77
10	Balanced	0.939217683160781	0.660334511593979	0.77
10	Unbalanced JS	0.73552401767046	0.461413654767652	0.77
10	Unbalanced OLS	0.700940760875577	0.427855623276729	0.77
12	Balanced	0.928225754906588	0.637001422255715	0.77
12	Unbalanced JS	0.732797638205252	0.496299447105638	0.77
12	Unbalanced OLS	0.702816928075669	0.467885467431968	0.77
14	Balanced	0.95065109723704	0.652509056883416	0.77
14	Unbalanced JS	0.754907147570277	0.465709571339033	0.77
14	Unbalanced OLS	0.727856037951334	0.436206316294488	0.77
16	Balanced	0.962929770977253	0.671417317975339	0.77
16	Unbalanced JS	0.71387764496052	0.403077864933388	0.77
16	Unbalanced OLS	0.684192096670503	0.375862110545834	0.77
18	Balanced	0.968205903449212	0.712068593846678	0.77
18	Unbalanced JS	0.747312702107273	0.447254844781725	0.77
18	Unbalanced OLS	0.726234155999255	0.424355690108963	0.77
20	Balanced	0.97272428917162	0.705494892519559	0.77
20	Unbalanced JS	0.724692264618966	0.395039961653357	0.77
20	Unbalanced OLS	0.703840732480272	0.37397837300414	0.77
22	Balanced	0.98267093407324	0.707653299591945	0.77
22	Unbalanced JS	0.727504238607824	0.363792367576134	0.77
22	Unbalanced OLS	0.707443869387688	0.342838161566703	0.77
24	Balanced	0.985576034136434	0.72885905416124	0.77
24	Unbalanced JS	0.732214641639163	0.367169133452884	0.77
24	Unbalanced OLS	0.713654201844625	0.349268958732093	0.77
4	Balanced	0.75475251900028	0.52033297246707	0.78
4	Unbalanced JS	0.78603879975496	0.546994144305912	0.78
4	Unbalanced OLS	0.70914636247302	0.446091006677723	0.78
6	Balanced	0.848755337583562	0.60601046877666	0.78
6	Unbalanced JS	0.73952810675413	0.496116843096711	0.78
6	Unbalanced OLS	0.681016950394172	0.431291124015389	0.78
8	Balanced	0.897748348372792	0.629938443120934	0.78
8	Unbalanced JS	0.724889943539132	0.455086507390478	0.78
8	Unbalanced OLS	0.674329325036728	0.405736093901796	0.78
10	Balanced	0.941940622667109	0.673923657129437	0.78
10	Unbalanced JS	0.742731295244548	0.472642334250591	0.78
10	Unbalanced OLS	0.708216911695988	0.437660230781302	0.78
12	Balanced	0.931368729745954	0.649371986266305	0.78
12	Unbalanced JS	0.74044421741166	0.506180560917296	0.78
12	Unbalanced OLS	0.710343641857316	0.47846050703122	0.78
14	Balanced	0.9532366643738	0.666377087983207	0.78
14	Unbalanced JS	0.76227065563677	0.476540040244555	0.78
14	Unbalanced OLS	0.737220885992368	0.448103549100434	0.78
16	Balanced	0.96462886963315	0.684978587198142	0.78
16	Unbalanced JS	0.72249720369447	0.413889421508458	0.78
16	Unbalanced OLS	0.693787897984268	0.38750119958081	0.78
18	Balanced	0.969749941606607	0.722488427556523	0.78
18	Unbalanced JS	0.754596278633525	0.459023501808179	0.78
18	Unbalanced OLS	0.734481644719451	0.435707235985451	0.78
20	Balanced	0.974121885151628	0.717229640668921	0.78
20	Unbalanced JS	0.733919717525879	0.407473004057818	0.78
20	Unbalanced OLS	0.712821441837958	0.385424715355355	0.78
22	Balanced	0.983483959936472	0.71906116041347	0.78
22	Unbalanced JS	0.73743663713778	0.376166600123781	0.78
22	Unbalanced OLS	0.71661804765034	0.355243231593164	0.78
24	Balanced	0.986206321379159	0.739774295403892	0.78
24	Unbalanced JS	0.741805180564378	0.379185328160071	0.78
24	Unbalanced OLS	0.722494509135335	0.360261136235978	0.78
4	Balanced	0.763206567905973	0.533940996875703	0.79
4	Unbalanced JS	0.791594673452295	0.558342765339221	0.79
4	Unbalanced OLS	0.716850731280472	0.458147408862114	0.79
6	Balanced	0.854485881950739	0.618719078766252	0.79
6	Unbalanced JS	0.746612722941007	0.50842541856265	0.79
6	Unbalanced OLS	0.688226471504322	0.442251722633135	0.79
8	Balanced	0.902684685409312	0.644499538197167	0.79
8	Unbalanced JS	0.7322772801371	0.466722172952432	0.79
8	Unbalanced OLS	0.683120483197323	0.417231683323128	0.79
10	Balanced	0.944800641072474	0.687218741763727	0.79
10	Unbalanced JS	0.750460823502138	0.483468241301565	0.79
10	Unbalanced OLS	0.715750840111167	0.448653583692727	0.79
12	Balanced	0.934648555650623	0.662069210764173	0.79
12	Unbalanced JS	0.746632375496059	0.515381645585204	0.79
12	Unbalanced OLS	0.717744853505106	0.48773845915742	0.79
14	Balanced	0.955493476840546	0.678610283164332	0.79
14	Unbalanced JS	0.770109160176392	0.488791389834535	0.79
14	Unbalanced OLS	0.746123117751425	0.460696144599785	0.79
16	Balanced	0.966483359661111	0.698275985054576	0.79
16	Unbalanced JS	0.731447569990378	0.424686413522359	0.79
16	Unbalanced OLS	0.703939842730398	0.398789809856291	0.79
18	Balanced	0.971266421804281	0.734143223650304	0.79
18	Unbalanced JS	0.762924814784052	0.470961190937407	0.79
18	Unbalanced OLS	0.743050757589724	0.448047988549222	0.79
20	Balanced	0.975537760937332	0.729598484717876	0.79
20	Unbalanced JS	0.743019889518567	0.41990741814793	0.79
20	Unbalanced OLS	0.722740097566522	0.397350541653954	0.79
22	Balanced	0.984415714845899	0.730669086044617	0.79
22	Unbalanced JS	0.747619870812478	0.388711846378823	0.79
22	Unbalanced OLS	0.725095198720117	0.366603016660654	0.79
24	Balanced	0.986918868026894	0.751198738964955	0.79
24	Unbalanced JS	0.751328022179194	0.39253961956259	0.79
24	Unbalanced OLS	0.731376606869026	0.371921990455922	0.79
4	Balanced	0.770455461463433	0.546963450790819	0.8
4	Unbalanced JS	0.797625982077381	0.570879642898138	0.8
4	Unbalanced OLS	0.72437286578976	0.469847864893342	0.8
6	Balanced	0.860892726433208	0.633479062485755	0.8
6	Unbalanced JS	0.753972626910358	0.521491295155838	0.8
6	Unbalanced OLS	0.696520336418025	0.45458873027036	0.8
8	Balanced	0.907109544670671	0.657763993394175	0.8
8	Unbalanced JS	0.739609557394709	0.478438349449017	0.8
8	Unbalanced OLS	0.692111920130919	0.428530698546072	0.8
10	Balanced	0.947395746757701	0.700715315411115	0.8
10	Unbalanced JS	0.757686182996762	0.49432371171007	0.8
10	Unbalanced OLS	0.722606870835741	0.460126095573392	0.8
12	Balanced	0.938339505766464	0.676477779629079	0.8
12	Unbalanced JS	0.753326901157936	0.525217466503113	0.8
12	Unbalanced OLS	0.726100005003759	0.49859220381571	0.8
14	Balanced	0.957987807558539	0.692370724572427	0.8
14	Unbalanced JS	0.777427355503915	0.500363244448326	0.8
14	Unbalanced OLS	0.753806683014042	0.472315029147656	0.8
16	Balanced	0.968346977150538	0.710661600826847	0.8
16	Unbalanced JS	0.741010425498178	0.437566734098526	0.8
16	Unbalanced OLS	0.714055919680915	0.410190436504878	0.8
18	Balanced	0.972636773436129	0.744733219499263	0.8
18	Unbalanced JS	0.771045385312862	0.484027519949096	0.8
18	Unbalanced OLS	0.751584408314393	0.460452029171204	0.8
20	Balanced	0.976990203951084	0.740824329452993	0.8
20	Unbalanced JS	0.752147804393354	0.432883845570212	0.8
20	Unbalanced OLS	0.732131538474014	0.410167728615875	0.8
22	Balanced	0.985237930768709	0.742632339314346	0.8
22	Unbalanced JS	0.757659494058738	0.401569028813124	0.8
22	Unbalanced OLS	0.736875929572385	0.380692762301037	0.8
24	Balanced	0.987485258398682	0.76291511843551	0.8
24	Unbalanced JS	0.760179652162385	0.405461635700862	0.8
24	Unbalanced OLS	0.741440205584246	0.384781546913148	0.8
4	Balanced	0.779376487262833	0.562210460488629	0.81
4	Unbalanced JS	0.803528651186456	0.583063269782747	0.81
4	Unbalanced OLS	0.73301457138077	0.482461720304392	0.81
6	Balanced	0.866348764676361	0.646725727016863	0.81
6	Unbalanced JS	0.761260000671688	0.533584111585294	0.81
6	Unbalanced OLS	0.703888995964041	0.465146735561032	0.81
8	Balanced	0.911762970042578	0.67169315127292	0.81
8	Unbalanced JS	0.747529207085644	0.491202876239994	0.81
8	Unbalanced OLS	0.700733413953016	0.439530578383547	0.81
10	Balanced	0.950137131375574	0.713346605487011	0.81
10	Unbalanced JS	0.766106236889153	0.507330407886027	0.81
10	Unbalanced OLS	0.730656693731522	0.471522819490243	0.81
12	Balanced	0.941528005088401	0.689528185551704	0.81
12	Unbalanced JS	0.760688640297421	0.53520616288538	0.81
12	Unbalanced OLS	0.733168264451144	0.509292039086529	0.81
14	Balanced	0.960299542496309	0.705622086511067	0.81
14	Unbalanced JS	0.785259479561684	0.513604347824583	0.81
14	Unbalanced OLS	0.762325239638438	0.485015342291828	0.81
16	Balanced	0.969945599162283	0.723959409329037	0.81
16	Unbalanced JS	0.751673696009387	0.451251535581263	0.81
16	Unbalanced OLS	0.723203724473398	0.421880916036434	0.81
18	Balanced	0.973870166314487	0.755602042506011	0.81
18	Unbalanced JS	0.77915685847397	0.498610223213568	0.81
18	Unbalanced OLS	0.760335742559673	0.473020682907085	0.81
20	Balanced	0.9780406727202	0.751954445085534	0.81
20	Unbalanced JS	0.761742275672498	0.448443267224268	0.81
20	Unbalanced OLS	0.742073787234849	0.424409622361407	0.81
22	Balanced	0.986023494328455	0.7547652446881	0.81
22	Unbalanced JS	0.767219354461838	0.415121373307608	0.81
22	Unbalanced OLS	0.746680301514413	0.393793786334015	0.81
24	Balanced	0.988152157963651	0.774030225260735	0.81
24	Unbalanced JS	0.769731822189552	0.420533055819375	0.81
24	Unbalanced OLS	0.752304526879073	0.399156431494716	0.81
4	Balanced	0.787575884041814	0.575357800234788	0.82
4	Unbalanced JS	0.80999064194323	0.596495219344448	0.82
4	Unbalanced OLS	0.741205029109866	0.496864358353011	0.82
6	Balanced	0.871814203178372	0.659603017740845	0.82
6	Unbalanced JS	0.769362571690473	0.546743325697448	0.82
6	Unbalanced OLS	0.711255817885278	0.477575493909346	0.82
8	Balanced	0.916087016705975	0.68602445660494	0.82
8	Unbalanced JS	0.754862085211819	0.503796532024365	0.82
8	Unbalanced OLS	0.708881659600464	0.451738773266359	0.82
10	Balanced	0.952530925431923	0.726286740121581	0.82
10	Unbalanced JS	0.77311949418914	0.51863568864854	0.82
10	Unbalanced OLS	0.738476729307095	0.482857725758039	0.82
12	Balanced	0.944670859779425	0.703213919292073	0.82
12	Unbalanced JS	0.767988971473136	0.54575225378186	0.82
12	Unbalanced OLS	0.739981281546835	0.51977442176024	0.82
14	Balanced	0.962547247655282	0.719799781185151	0.82
14	Unbalanced JS	0.793457137130469	0.528115349255943	0.82
14	Unbalanced OLS	0.770945780739019	0.497637849545518	0.82
16	Balanced	0.971726944672534	0.736469997693301	0.82
16	Unbalanced JS	0.761213244119289	0.463812094786311	0.82
16	Unbalanced OLS	0.733593319564461	0.435654658456009	0.82
18	Balanced	0.975368427019399	0.768182066788488	0.82
18	Unbalanced JS	0.788616892976683	0.513735072758444	0.82
18	Unbalanced OLS	0.768905396160841	0.487320017002769	0.82
20	Balanced	0.979301227260757	0.764211463509443	0.82
20	Unbalanced JS	0.77204573698202	0.463597925412441	0.82
20	Unbalanced OLS	0.751550495012953	0.438775381319609	0.82
22	Balanced	0.986882169793669	0.766759684951563	0.82
22	Unbalanced JS	0.777211532223476	0.430052251373357	0.82
22	Unbalanced OLS	0.756719346543746	0.407161436872452	0.82
24	Balanced	0.988773332825878	0.784883378343242	0.82
24	Unbalanced JS	0.779401743193361	0.433901938416315	0.82
24	Unbalanced OLS	0.76236090625896	0.413993848660133	0.82
4	Balanced	0.797391052439104	0.589523683713957	0.83
4	Unbalanced JS	0.815939961101759	0.609032261526768	0.83
4	Unbalanced OLS	0.74949888396368	0.510854397181209	0.83
6	Balanced	0.878476970497589	0.672248976493924	0.83
6	Unbalanced JS	0.777004957409385	0.559578367675751	0.83
6	Unbalanced OLS	0.71960470464641	0.492432296559216	0.83
8	Balanced	0.920858882724882	0.700802033929242	0.83
8	Unbalanced JS	0.762589749703619	0.517072320232272	0.83
8	Unbalanced OLS	0.717139988997958	0.464825653433575	0.83
10	Balanced	0.954815168001724	0.739334245639406	0.83
10	Unbalanced JS	0.780860341000412	0.53069708382723	0.83
10	Unbalanced OLS	0.746049532871634	0.495566294395244	0.83
12	Balanced	0.947877676516424	0.717933032716372	0.83
12	Unbalanced JS	0.774385972576211	0.55723937059921	0.83
12	Unbalanced OLS	0.748640013067647	0.530659388798842	0.83
14	Balanced	0.964795013010082	0.733142515856048	0.83
14	Unbalanced JS	0.800941958209811	0.541049872024326	0.83
14	Unbalanced OLS	0.779043337154873	0.51084756222385	0.83
16	Balanced	0.973563094656511	0.750293884770649	0.83
16	Unbalanced JS	0.772034655472818	0.480205307880973	0.83
16	Unbalanced OLS	0.743449687771395	0.448552503454513	0.83
18	Balanced	0.976830318391264	0.779156669561211	0.83
18	Unbalanced JS	0.797509257446866	0.528052576941262	0.83
18	Unbalanced OLS	0.777915101276084	0.502953195798918	0.83
20	Balanced	0.98046131262421	0.77691726421321	0.83
20	Unbalanced JS	0.78148305563094	0.479742542617894	0.83
20	Unbalanced OLS	0.761482122892137	0.454949411034335	0.83
22	Balanced	0.987704450787147	0.779217158668621	0.83
22	Unbalanced JS	0.787430653543228	0.444795066312089	0.83
22	Unbalanced OLS	0.767225740704222	0.421486705283547	0.83
24	Balanced	0.989558903770192	0.795983068401311	0.83
24	Unbalanced JS	0.78984910947	0.449836018201289	0.83
24	Unbalanced OLS	0.772084918631901	0.429233065884911	0.83
4	Balanced	0.806293086333045	0.604636176829068	0.84
4	Unbalanced JS	0.822246888393546	0.623529712692827	0.84
4	Unbalanced OLS	0.756371541289148	0.523807529412176	0.84
6	Balanced	0.884024016924361	0.686791591930116	0.84
6	Unbalanced JS	0.78443920644784	0.572832524568048	0.84
6	Unbalanced OLS	0.729829894451549	0.507768893874566	0.84
8	Balanced	0.925201187080884	0.714915497802471	0.84
8	Unbalanced JS	0.77019734401388	0.530177575948906	0.84
8	Unbalanced OLS	0.724645694907212	0.477138265175359	0.84
10	Balanced	0.957364468655427	0.752584621660815	0.84
10	Unbalanced JS	0.788811814704299	0.543223069521344	0.84
10	Unbalanced OLS	0.753889871972887	0.508603051476137	0.84
12	Balanced	0.951175854975865	0.732542430610733	0.84
12	Unbalanced JS	0.782217250583028	0.568929127793781	0.84
12	Unbalanced OLS	0.756965005233487	0.54202154886517	0.84
14	Balanced	0.966914698915976	0.745960074846745	0.84
14	Unbalanced JS	0.809462839001575	0.555823420165275	0.84
14	Unbalanced OLS	0.78794786406771	0.526331503420238	0.84
16	Balanced	0.97519833901113	0.762835881465663	0.84
16	Unbalanced JS	0.781106332335944	0.49457534741232	0.84
16	Unbalanced OLS	0.753534975568178	0.463087062463656	0.84
18	Balanced	0.978246379800454	0.79187439600992	0.84
18	Unbalanced JS	0.806950068996938	0.544009868284712	0.84
18	Unbalanced OLS	0.787707191446919	0.519762881822502	0.84
20	Balanced	0.981685309957267	0.78865034328024	0.84
20	Unbalanced JS	0.791062344603253	0.495131820731411	0.84
20	Unbalanced OLS	0.77349495934626	0.471604281717728	0.84
22	Balanced	0.988508349224729	0.791598113977627	0.84
22	Unbalanced JS	0.797513533085966	0.460648133400658	0.84
22	Unbalanced OLS	0.778953059056077	0.437595114010534	0.84
24	Balanced	0.990298850193266	0.807375608535037	0.84
24	Unbalanced JS	0.800244474992265	0.467117071330567	0.84
24	Unbalanced OLS	0.78212749567743	0.444857755832217	0.84
4	Balanced	0.815360995300458	0.620149862712439	0.85
4	Unbalanced JS	0.828305842621935	0.637194058617638	0.85
4	Unbalanced OLS	0.764479354859898	0.538427581884585	0.85
6	Balanced	0.890823903423957	0.703009344605244	0.85
6	Unbalanced JS	0.792680004734078	0.587433113322405	0.85
6	Unbalanced OLS	0.739259853166675	0.523808821059002	0.85
8	Balanced	0.929616445002537	0.730543663257042	0.85
8	Unbalanced JS	0.778481696716385	0.544272524675026	0.85
8	Unbalanced OLS	0.734887517023133	0.492901778949737	0.85
10	Balanced	0.95973096563165	0.766419573554118	0.85
10	Unbalanced JS	0.796642679048436	0.556522178811369	0.85
10	Unbalanced OLS	0.763399342337686	0.522317559247437	0.85
12	Balanced	0.954355254434967	0.74696767300215	0.85
12	Unbalanced JS	0.79094084317142	0.582270802796744	0.85
12	Unbalanced OLS	0.763786440609575	0.553002053147284	0.85
14	Balanced	0.969217203734253	0.759010667577185	0.85
14	Unbalanced JS	0.81788465344845	0.569301301736034	0.85
14	Unbalanced OLS	0.796697870564623	0.541768662996677	0.85
16	Balanced	0.976888330322259	0.776923763858142	0.85
16	Unbalanced JS	0.79110652285436	0.509022351799724	0.85
16	Unbalanced OLS	0.765472884599836	0.47868018487151	0.85
18	Balanced	0.979689868528628	0.80268082449756	0.85
18	Unbalanced JS	0.816790304973706	0.561030835072059	0.85
18	Unbalanced OLS	0.796753755372381	0.535084333908086	0.85
20	Balanced	0.982772343470883	0.800337196649837	0.85
20	Unbalanced JS	0.800629649430937	0.511613914826576	0.85
20	Unbalanced OLS	0.783660212839251	0.488847073096697	0.85
22	Balanced	0.989467606523763	0.802759317634114	0.85
22	Unbalanced JS	0.808001210227121	0.477792304594543	0.85
22	Unbalanced OLS	0.789352273152206	0.453442624422933	0.85
24	Balanced	0.990965772301919	0.81920076375731	0.85
24	Unbalanced JS	0.810966884426677	0.485292552514479	0.85
24	Unbalanced OLS	0.793404141247204	0.461595984631895	0.85
4	Balanced	0.823879244641322	0.637097998990386	0.86
4	Unbalanced JS	0.835574991937982	0.650784854327952	0.86
4	Unbalanced OLS	0.771589515639145	0.552818089522707	0.86
6	Balanced	0.896664340115966	0.718434894891011	0.86
6	Unbalanced JS	0.799993763819447	0.601831406626554	0.86
6	Unbalanced OLS	0.746663940652144	0.535803856491281	0.86
8	Balanced	0.933767053381048	0.745090006262593	0.86
8	Unbalanced JS	0.787653521211552	0.559308167172296	0.86
8	Unbalanced OLS	0.743079345036147	0.507413434095237	0.86
10	Balanced	0.961960516358376	0.779375289010285	0.86
10	Unbalanced JS	0.805456576651671	0.570441857020166	0.86
10	Unbalanced OLS	0.770759440989624	0.535243408566674	0.86
12	Balanced	0.95760785094962	0.76196470712793	0.86
12	Unbalanced JS	0.799256056416857	0.596027028317594	0.86
12	Unbalanced OLS	0.772085071159745	0.56555604384973	0.86
14	Balanced	0.971209118447594	0.772925233580511	0.86
14	Unbalanced JS	0.826194527190259	0.585713156839125	0.86
14	Unbalanced OLS	0.804603080731494	0.556124574713692	0.86
16	Balanced	0.97867875324916	0.790223855767108	0.86
16	Unbalanced JS	0.801361223455894	0.524537787334526	0.86
16	Unbalanced OLS	0.776302466176914	0.494669350369648	0.86
18	Balanced	0.981078610448835	0.815155896706673	0.86
18	Unbalanced JS	0.826762521000319	0.578269258238094	0.86
18	Unbalanced OLS	0.806503879906813	0.552415070519444	0.86
20	Balanced	0.983886899438377	0.811855536938413	0.86
20	Unbalanced JS	0.810557700433454	0.529182997945138	0.86
20	Unbalanced OLS	0.793750096601201	0.505471875934171	0.86
22	Balanced	0.99018927316587	0.815124385372389	0.86
22	Unbalanced JS	0.818436059657748	0.496210556153175	0.86
22	Unbalanced OLS	0.800952095022123	0.471917429788195	0.86
24	Balanced	0.991605174460797	0.830547352532843	0.86
24	Unbalanced JS	0.820886332411859	0.504369065513541	0.86
24	Unbalanced OLS	0.804944254112739	0.48123785838832	0.86
4	Balanced	0.832681917515368	0.653708561440693	0.87
4	Unbalanced JS	0.842843376487318	0.665146221153897	0.87
4	Unbalanced OLS	0.779725434408441	0.569877150031054	0.87
6	Balanced	0.902870902738024	0.734202860538491	0.87
6	Unbalanced JS	0.807905597281322	0.617501483502804	0.87
6	Unbalanced OLS	0.755322126038732	0.550815682464697	0.87
8	Balanced	0.937963256057163	0.760670475651276	0.87
8	Unbalanced JS	0.797206232675465	0.574707114763602	0.87
8	Unbalanced OLS	0.752574667814156	0.521968518661149	0.87
10	Balanced	0.964601346633756	0.793998324563264	0.87
10	Unbalanced JS	0.814371849169161	0.585920799403028	0.87
10	Unbalanced OLS	0.779763182553159	0.550380362830556	0.87
12	Balanced	0.960366933607793	0.776359138898201	0.87
12	Unbalanced JS	0.808425520844234	0.610371708321533	0.87
12	Unbalanced OLS	0.780182881168104	0.579206672030392	0.87
14	Balanced	0.973401923903234	0.787812964490741	0.87
14	Unbalanced JS	0.835293943867276	0.60365464847853	0.87
14	Unbalanced OLS	0.813528679436712	0.572381992628786	0.87
16	Balanced	0.980158571109817	0.804617936817225	0.87
16	Unbalanced JS	0.814038605075914	0.545880471755376	0.87
16	Unbalanced OLS	0.787135688370378	0.511499668280995	0.87
18	Balanced	0.982494889943871	0.82790721251459	0.87
18	Unbalanced JS	0.835751994847579	0.596154441803607	0.87
18	Unbalanced OLS	0.816870144206794	0.570101485186771	0.87
20	Balanced	0.98508342935269	0.82346544291475	0.87
20	Unbalanced JS	0.820992412208142	0.550749265580968	0.87
20	Unbalanced OLS	0.803721674857307	0.523515303228064	0.87
22	Balanced	0.991029613636475	0.827134669577836	0.87
22	Unbalanced JS	0.830280394168529	0.516188860399771	0.87
22	Unbalanced OLS	0.812197188509104	0.4909853533364	0.87
24	Balanced	0.992271966375908	0.841908306884565	0.87
24	Unbalanced JS	0.829729137231644	0.522267403096776	0.87
24	Unbalanced OLS	0.815227842133142	0.501500428765355	0.87
4	Balanced	0.842745661008883	0.672486785946008	0.88
4	Unbalanced JS	0.84879266907058	0.681141703496262	0.88
4	Unbalanced OLS	0.787688188309595	0.587540328538689	0.88
6	Balanced	0.90872946880301	0.750244483489935	0.88
6	Unbalanced JS	0.817090031168008	0.634547969271303	0.88
6	Unbalanced OLS	0.764044674232974	0.568724393906785	0.88
8	Balanced	0.941665714504768	0.776234323001063	0.88
8	Unbalanced JS	0.806185933591894	0.591012658067285	0.88
8	Unbalanced OLS	0.762147022738066	0.538115969171588	0.88
10	Balanced	0.967379113134039	0.808791614035426	0.88
10	Unbalanced JS	0.82424370792822	0.602419925663929	0.88
10	Unbalanced OLS	0.789253018677313	0.565407942066707	0.88
12	Balanced	0.963272307835683	0.790413536526523	0.88
12	Unbalanced JS	0.817053033269051	0.624486500161978	0.88
12	Unbalanced OLS	0.7896556149598	0.593476643459147	0.88
14	Balanced	0.975403036290114	0.802930677832496	0.88
14	Unbalanced JS	0.843740867507864	0.621055950542834	0.88
14	Unbalanced OLS	0.822554518331348	0.590605271125827	0.88
16	Balanced	0.981894229521349	0.819940308163717	0.88
16	Unbalanced JS	0.824235737369114	0.565968567674075	0.88
16	Unbalanced OLS	0.798423147596893	0.529422011057108	0.88
18	Balanced	0.983764749971772	0.840842283459534	0.88
18	Unbalanced JS	0.845732956456247	0.615112357932049	0.88
18	Unbalanced OLS	0.827170018226357	0.588942451242541	0.88
20	Balanced	0.986197872567442	0.835138627569273	0.88
20	Unbalanced JS	0.83174510950669	0.570724314101969	0.88
20	Unbalanced OLS	0.815882480583699	0.54670409640855	0.88
22	Balanced	0.991696428117271	0.838434727801183	0.88
22	Unbalanced JS	0.841763603226452	0.53758429408997	0.88
22	Unbalanced OLS	0.82354441915848	0.510826986706034	0.88
24	Balanced	0.992847411543673	0.85309918616783	0.88
24	Unbalanced JS	0.840034032682165	0.541697272947084	0.88
24	Unbalanced OLS	0.82640495808378	0.521286804777563	0.88
4	Balanced	0.854743885532061	0.690575766852755	0.89
4	Unbalanced JS	0.85586115115678	0.697107992715042	0.89
4	Unbalanced OLS	0.795000338942932	0.60507820094428	0.89
6	Balanced	0.914396251942368	0.765531508682163	0.89
