Total	Test_Condition	PPV	TPR	q
10	Unbalanced JS	0.777418187046442	0.721673972356718	0.75
10	Unbalanced OLS	0.789603755551711	0.687269766774733	0.75
12	Balanced	0.720330871781343	0.921757372074943	0.75
12	Unbalanced JS	0.762422994712626	0.71647318231569	0.75
12	Unbalanced OLS	0.773456231968364	0.688459789077352	0.75
14	Balanced	0.719691477043416	0.945790107000573	0.75
14	Unbalanced JS	0.772587191290222	0.73941154638264	0.75
14	Unbalanced OLS	0.782831586659339	0.712082919085955	0.75
16	Balanced	0.715761169676237	0.959019917902721	0.75
16	Unbalanced JS	0.788141942787637	0.694405035283974	0.75
16	Unbalanced OLS	0.79680676519072	0.664974554862354	0.75
18	Balanced	0.703644025979798	0.964871229315809	0.75
18	Unbalanced JS	0.769472167347495	0.731742553303837	0.75
18	Unbalanced OLS	0.77882200824357	0.709493121955726	0.75
20	Balanced	0.706272822040181	0.970093548448238	0.75
20	Unbalanced JS	0.792048330598838	0.70751051746279	0.75
20	Unbalanced OLS	0.801121137953574	0.683879161913978	0.75
22	Balanced	0.708465962029285	0.980734289842242	0.75
22	Unbalanced JS	0.80571342494608	0.709399646611836	0.75
22	Unbalanced OLS	0.814167561619898	0.689091514823777	0.75
24	Balanced	0.70182505861797	0.983867765731065	0.75
24	Unbalanced JS	0.808210455568921	0.713407934589459	0.75
24	Unbalanced OLS	0.815752981299986	0.694196763307504	0.75
4	Balanced	0.740387341943143	0.738282017341677	0.76
4	Unbalanced JS	0.739349736781818	0.773627367438441	0.76
4	Unbalanced OLS	0.772487147983774	0.694869639086772	0.76
6	Balanced	0.719428923221186	0.839012303474804	0.76
6	Unbalanced JS	0.757107900356749	0.725028131470538	0.76
6	Unbalanced OLS	0.779341433042576	0.666758653513538	0.76
8	Balanced	0.716404080217141	0.888588268383392	0.76
8	Unbalanced JS	0.773072382136379	0.709690957022277	0.76
8	Unbalanced OLS	0.792035952051177	0.659081647135084	0.76
10	Balanced	0.710894413509836	0.936695900095567	0.76
10	Unbalanced JS	0.774537769674865	0.728502618070316	0.76
10	Unbalanced OLS	0.786101163605282	0.694223842795433	0.76
12	Balanced	0.716797889348295	0.924872852023289	0.76
12	Unbalanced JS	0.758836378312127	0.725965769438682	0.76
12	Unbalanced OLS	0.770135527478197	0.695737991479893	0.76
14	Balanced	0.716612063860278	0.94832104235121	0.76
14	Unbalanced JS	0.769343209872732	0.746663820179111	0.76
14	Unbalanced OLS	0.779612096084863	0.720584113229233	0.76
16	Balanced	0.71195377153508	0.961130215790965	0.76
16	Unbalanced JS	0.78424994135412	0.70424949895492	0.76
16	Unbalanced OLS	0.79344479884867	0.675225224795463	0.76
18	Balanced	0.700580673451973	0.966506521424683	0.76
18	Unbalanced JS	0.766392639579432	0.738908264103029	0.76
18	Unbalanced OLS	0.774470903494331	0.718290069783781	0.76
20	Balanced	0.703295193770028	0.971472954680597	0.76
20	Unbalanced JS	0.788190583206598	0.7162823224272	0.76
20	Unbalanced OLS	0.796439225069732	0.694036128221811	0.76
22	Balanced	0.7051895075987	0.981693564722142	0.76
22	Unbalanced JS	0.801488258010472	0.71820869411947	0.76
22	Unbalanced OLS	0.809943387603328	0.69864826176692	0.76
24	Balanced	0.698766238836949	0.984781285701139	0.76
24	Unbalanced JS	0.804073463836346	0.722975361885536	0.76
24	Unbalanced OLS	0.811560792242321	0.704194776416328	0.76
4	Balanced	0.736120282567155	0.74691950924446	0.77
4	Unbalanced JS	0.73609874716697	0.77971477763067	0.77
4	Unbalanced OLS	0.76871006870844	0.701540278809289	0.77
6	Balanced	0.715823134235839	0.843883831751535	0.77
6	Unbalanced JS	0.754128146188425	0.732103458192597	0.77
6	Unbalanced OLS	0.776124252798721	0.67425328964635	0.77
8	Balanced	0.712413510248428	0.893332869919203	0.77
8	Unbalanced JS	0.770080550203675	0.716510662618959	0.77
8	Unbalanced OLS	0.788186508678009	0.666990372108764	0.77
10	Balanced	0.707285453345058	0.939217683160781	0.77
10	Unbalanced JS	0.771292995276101	0.73552401767046	0.77
10	Unbalanced OLS	0.783136431374265	0.700940760875577	0.77
12	Balanced	0.713106127246714	0.928225754906588	0.77
12	Unbalanced JS	0.756206626135083	0.732797638205252	0.77
12	Unbalanced OLS	0.767456680751537	0.702816928075669	0.77
14	Balanced	0.712955602883876	0.95065109723704	0.77
14	Unbalanced JS	0.76558227149488	0.754907147570277	0.77
14	Unbalanced OLS	0.776751244006327	0.727856037951334	0.77
16	Balanced	0.708728988468003	0.962929770977253	0.77
16	Unbalanced JS	0.780579689510919	0.71387764496052	0.77
16	Unbalanced OLS	0.790801047134332	0.684192096670502	0.77
18	Balanced	0.697668157550994	0.968205903449212	0.77
18	Unbalanced JS	0.762609295589845	0.747312702107273	0.77
18	Unbalanced OLS	0.770733734773467	0.726234155999256	0.77
20	Balanced	0.700083110712305	0.97272428917162	0.77
20	Unbalanced JS	0.784763693599515	0.724692264618966	0.77
20	Unbalanced OLS	0.792644937510521	0.703840732480272	0.77
22	Balanced	0.701713841848162	0.98267093407324	0.77
22	Unbalanced JS	0.797201913671723	0.727504238607824	0.77
22	Unbalanced OLS	0.806223095661389	0.707443869387687	0.77
24	Balanced	0.695895392135813	0.985576034136434	0.77
24	Unbalanced JS	0.799905959475384	0.732214641639163	0.77
24	Unbalanced OLS	0.807312672502081	0.713654201844625	0.77
4	Balanced	0.732283657683916	0.75475251900028	0.78
4	Unbalanced JS	0.732542624435724	0.78603879975496	0.78
4	Unbalanced OLS	0.765137191937284	0.70914636247302	0.78
6	Balanced	0.71282893245776	0.848755337583562	0.78
6	Unbalanced JS	0.750954776851267	0.73952810675413	0.78
6	Unbalanced OLS	0.772882203744086	0.681016950394172	0.78
8	Balanced	0.70837447699047	0.897748348372792	0.78
8	Unbalanced JS	0.765692713114381	0.724889943539132	0.78
8	Unbalanced OLS	0.785074361499067	0.674329325036727	0.78
10	Balanced	0.703580855067481	0.941940622667109	0.78
10	Unbalanced JS	0.767575039441969	0.742731295244548	0.78
10	Unbalanced OLS	0.780367204359457	0.708216911695988	0.78
12	Balanced	0.709778860695913	0.931368729745954	0.78
12	Unbalanced JS	0.75343940751059	0.74044421741166	0.78
12	Unbalanced OLS	0.764180640944198	0.710343641857316	0.78
14	Balanced	0.709048272287849	0.9532366643738	0.78
14	Unbalanced JS	0.762124995716611	0.762270655636769	0.78
14	Unbalanced OLS	0.772807301714755	0.737220885992368	0.78
16	Balanced	0.704861983955837	0.96462886963315	0.78
16	Unbalanced JS	0.77710591387466	0.72249720369447	0.78
16	Unbalanced OLS	0.787308022938654	0.693787897984268	0.78
18	Balanced	0.694859581855115	0.969749941606608	0.78
18	Unbalanced JS	0.758819137207854	0.754596278633525	0.78
18	Unbalanced OLS	0.767263674977736	0.734481644719451	0.78
20	Balanced	0.696865438129645	0.974121885151627	0.78
20	Unbalanced JS	0.78062324539833	0.733919717525879	0.78
20	Unbalanced OLS	0.788768633611373	0.712821441837958	0.78
22	Balanced	0.698494559392617	0.983483959936472	0.78
22	Unbalanced JS	0.793019205113898	0.73743663713778	0.78
22	Unbalanced OLS	0.801593981686166	0.71661804765034	0.78
24	Balanced	0.692842920150207	0.986206321379159	0.78
24	Unbalanced JS	0.795218103328515	0.741805180564378	0.78
24	Unbalanced OLS	0.80342121625795	0.722494509135335	0.78
4	Balanced	0.728735492343893	0.763206567905973	0.79
4	Unbalanced JS	0.729467918651674	0.791594673452295	0.79
4	Unbalanced OLS	0.761552617449732	0.716850731280472	0.79
6	Balanced	0.709769332718282	0.854485881950739	0.79
6	Unbalanced JS	0.747559673852046	0.746612722941007	0.79
6	Unbalanced OLS	0.769585500983073	0.688226471504322	0.79
8	Balanced	0.704652605830936	0.902684685409312	0.79
8	Unbalanced JS	0.762159898972075	0.732277280137099	0.79
8	Unbalanced OLS	0.781515429577522	0.683120483197323	0.79
10	Balanced	0.700067343641816	0.944800641072474	0.79
10	Unbalanced JS	0.764377329204659	0.750460823502138	0.79
10	Unbalanced OLS	0.777068692443011	0.715750840111167	0.79
12	Balanced	0.706335966320791	0.934648555650623	0.79
12	Unbalanced JS	0.750914318107747	0.746632375496059	0.79
12	Unbalanced OLS	0.761600447695015	0.717744853505106	0.79
14	Balanced	0.705645878119029	0.955493476840546	0.79
14	Unbalanced JS	0.758432905830001	0.770109160176392	0.79
14	Unbalanced OLS	0.768614305459312	0.746123117751426	0.79
16	Balanced	0.701166472684057	0.966483359661111	0.79
16	Unbalanced JS	0.773487296834854	0.731447569990378	0.79
16	Unbalanced OLS	0.783723279247278	0.703939842730398	0.79
18	Balanced	0.691719446825756	0.971266421804281	0.79
18	Unbalanced JS	0.755340059238293	0.762924814784052	0.79
18	Unbalanced OLS	0.763467836249728	0.743050757589724	0.79
20	Balanced	0.693515362636705	0.975537760937332	0.79
20	Unbalanced JS	0.776637526483151	0.743019889518567	0.79
20	Unbalanced OLS	0.784781563962079	0.722740097566522	0.79
22	Balanced	0.695286870765413	0.984415714845898	0.79
22	Unbalanced JS	0.788699545254137	0.747619870812478	0.79
22	Unbalanced OLS	0.797384358253981	0.725095198720117	0.79
24	Balanced	0.689700520595566	0.986918868026894	0.79
24	Unbalanced JS	0.790356076111373	0.751328022179194	0.79
24	Unbalanced OLS	0.799066201818986	0.731376606869026	0.79
4	Balanced	0.72523760599562	0.770455461463433	0.8
4	Unbalanced JS	0.726113648235041	0.797625982077381	0.8
4	Unbalanced OLS	0.758332506197995	0.724372865789759	0.8
6	Balanced	0.706018357418971	0.860892726433208	0.8
6	Unbalanced JS	0.743943874941199	0.753972626910358	0.8
6	Unbalanced OLS	0.7659428870463	0.696520336418025	0.8
8	Balanced	0.701256839472103	0.907109544670671	0.8
8	Unbalanced JS	0.758568643586794	0.739609557394709	0.8
8	Unbalanced OLS	0.777988074946732	0.69211192013092	0.8
10	Balanced	0.696444334683022	0.947395746757701	0.8
10	Unbalanced JS	0.761180092468872	0.757686182996762	0.8
10	Unbalanced OLS	0.773717877258329	0.722606870835741	0.8
12	Balanced	0.702476653910744	0.938339505766464	0.8
12	Unbalanced JS	0.747857422964916	0.753326901157937	0.8
12	Unbalanced OLS	0.758157583911685	0.726100005003759	0.8
14	Balanced	0.701822623884757	0.957987807558539	0.8
14	Unbalanced JS	0.754588310592768	0.777427355503915	0.8
14	Unbalanced OLS	0.764972006817049	0.753806683014041	0.8
16	Balanced	0.697831542931192	0.968346977150538	0.8
16	Unbalanced JS	0.769393043457351	0.741010425498178	0.8
16	Unbalanced OLS	0.779887354047536	0.714055919680915	0.8
18	Balanced	0.688885141827913	0.972636773436129	0.8
18	Unbalanced JS	0.751190371278743	0.771045385312862	0.8
18	Unbalanced OLS	0.75950905545434	0.751584408314393	0.8
20	Balanced	0.690547076711761	0.976990203951084	0.8
20	Unbalanced JS	0.772494258567099	0.752147804393354	0.8
20	Unbalanced OLS	0.780614059856221	0.732131538474014	0.8
22	Balanced	0.6919793746853	0.985237930768709	0.8
22	Unbalanced JS	0.783950119741508	0.757659494058738	0.8
22	Unbalanced OLS	0.792248698177604	0.736875929572384	0.8
24	Balanced	0.68647936988685	0.987485258398682	0.8
24	Unbalanced JS	0.78584306928703	0.760179652162385	0.8
24	Unbalanced OLS	0.79433790370779	0.741440205584246	0.8
4	Balanced	0.721432314420392	0.779376487262833	0.81
4	Unbalanced JS	0.722831141187393	0.803528651186455	0.81
4	Unbalanced OLS	0.754763287627816	0.73301457138077	0.81
6	Balanced	0.702912919159892	0.866348764676361	0.81
6	Unbalanced JS	0.740740067309624	0.761260000671688	0.81
6	Unbalanced OLS	0.762931693897187	0.703888995964041	0.81
8	Balanced	0.697855154569054	0.911762970042578	0.81
8	Unbalanced JS	0.754832175816667	0.747529207085644	0.81
8	Unbalanced OLS	0.774417398236157	0.700733413953016	0.81
10	Balanced	0.693201026252298	0.950137131375574	0.81
10	Unbalanced JS	0.757317812185568	0.766106236889153	0.81
10	Unbalanced OLS	0.770379920221662	0.730656693731522	0.81
12	Balanced	0.699069802380139	0.941528005088401	0.81
12	Unbalanced JS	0.74497606034166	0.760688640297421	0.81
12	Unbalanced OLS	0.75516266063315	0.733168264451144	0.81
14	Balanced	0.698201215838509	0.960299542496309	0.81
14	Unbalanced JS	0.750581699885496	0.785259479561684	0.81
14	Unbalanced OLS	0.761139905255467	0.762325239638438	0.81
16	Balanced	0.694204995693544	0.969945599162283	0.81
16	Unbalanced JS	0.765184334032285	0.751673696009387	0.81
16	Unbalanced OLS	0.776191543988276	0.723203724473398	0.81
18	Balanced	0.685996937541898	0.973870166314487	0.81
18	Unbalanced JS	0.746813701953803	0.77915685847397	0.81
18	Unbalanced OLS	0.755750682021483	0.760335742559673	0.81
20	Balanced	0.687561780193962	0.9780406727202	0.81
20	Unbalanced JS	0.767379069457819	0.761742275672498	0.81
20	Unbalanced OLS	0.776044943423744	0.74207378723485	0.81
22	Balanced	0.688640073130915	0.986023494328454	0.81
22	Unbalanced JS	0.779309501614436	0.767219354461838	0.81
22	Unbalanced OLS	0.787958642490663	0.746680301514413	0.81
24	Balanced	0.683487535711779	0.988152157963651	0.81
24	Unbalanced JS	0.780377865296561	0.769731822189552	0.81
24	Unbalanced OLS	0.78921828874704	0.752304526879073	0.81
4	Balanced	0.718256703462076	0.787575884041814	0.82
4	Unbalanced JS	0.719313502643965	0.80999064194323	0.82
4	Unbalanced OLS	0.750763009336767	0.741205029109866	0.82
6	Balanced	0.69982431255885	0.871814203178373	0.82
6	Unbalanced JS	0.737001721711541	0.769362571690472	0.82
6	Unbalanced OLS	0.759552539097202	0.711255817885278	0.82
8	Balanced	0.694278908003347	0.916087016705975	0.82
8	Unbalanced JS	0.751265950572928	0.754862085211819	0.82
8	Unbalanced OLS	0.770930221054364	0.708881659600463	0.82
10	Balanced	0.689855981629111	0.952530925431923	0.82
10	Unbalanced JS	0.753956071815998	0.77311949418914	0.82
10	Unbalanced OLS	0.767143167671557	0.738476729307095	0.82
12	Balanced	0.69548229549933	0.944670859779425	0.82
12	Unbalanced JS	0.741845250458185	0.767988971473136	0.82
12	Unbalanced OLS	0.752113125534146	0.739981281546835	0.82
14	Balanced	0.694386568924696	0.962547247655282	0.82
14	Unbalanced JS	0.746175446329257	0.793457137130469	0.82
14	Unbalanced OLS	0.757246682442709	0.770945780739019	0.82
16	Balanced	0.690896420482197	0.971726944672534	0.82
16	Unbalanced JS	0.761039622766388	0.761213244119289	0.82
16	Unbalanced OLS	0.771789659696495	0.733593319564461	0.82
18	Balanced	0.682678530595136	0.975368427019399	0.82
18	Unbalanced JS	0.74232707313503	0.788616892976683	0.82
18	Unbalanced OLS	0.75122739875184	0.768905396160841	0.82
20	Balanced	0.684333466976584	0.979301227260757	0.82
20	Unbalanced JS	0.762745485747432	0.77204573698202	0.82
20	Unbalanced OLS	0.771488627363181	0.751550495012953	0.82
22	Balanced	0.685385363062237	0.98688216979367	0.82
22	Unbalanced JS	0.774144079355387	0.777211532223476	0.82
22	Unbalanced OLS	0.783332532117163	0.756719346543746	0.82
24	Balanced	0.680574965979265	0.988773332825878	0.82
24	Unbalanced JS	0.775900135882217	0.779401743193361	0.82
24	Unbalanced OLS	0.783785226816939	0.76236090625896	0.82
4	Balanced	0.714742500953071	0.797391052439104	0.83
4	Unbalanced JS	0.715962775849535	0.815939961101759	0.83
4	Unbalanced OLS	0.746751090407479	0.74949888396368	0.83
6	Balanced	0.69650558017132	0.878476970497589	0.83
6	Unbalanced JS	0.733464687779354	0.777004957409385	0.83
6	Unbalanced OLS	0.755323694073728	0.71960470464641	0.83
8	Balanced	0.690695694573494	0.920858882724883	0.83
8	Unbalanced JS	0.747247868982385	0.762589749703619	0.83
8	Unbalanced OLS	0.767029909458466	0.717139988997959	0.83
10	Balanced	0.686520617876686	0.954815168001724	0.83
10	Unbalanced JS	0.750675897580238	0.780860341000412	0.83
10	Unbalanced OLS	0.763461215652579	0.746049532871634	0.83
12	Balanced	0.691688051038824	0.947877676516424	0.83
12	Unbalanced JS	0.738734663247357	0.774385972576211	0.83
12	Unbalanced OLS	0.748913693819167	0.748640013067647	0.83
14	Balanced	0.69092294258482	0.964795013010082	0.83
14	Unbalanced JS	0.742496456566738	0.800941958209811	0.83
14	Unbalanced OLS	0.753381508642528	0.779043337154873	0.83
16	Balanced	0.687261335959347	0.973563094656511	0.83
16	Unbalanced JS	0.755730198579961	0.772034655472818	0.83
16	Unbalanced OLS	0.767862900120503	0.743449687771395	0.83
18	Balanced	0.679866840273813	0.976830318391264	0.83
18	Unbalanced JS	0.738166510849577	0.797509257446866	0.83
18	Unbalanced OLS	0.746728165604064	0.777915101276083	0.83
20	Balanced	0.680989290704934	0.980461312624209	0.83
20	Unbalanced JS	0.757806229047538	0.78148305563094	0.83
20	Unbalanced OLS	0.766357624150215	0.761482122892137	0.83
22	Balanced	0.682042090846105	0.987704450787147	0.83
22	Unbalanced JS	0.769406178909523	0.787430653543228	0.83
22	Unbalanced OLS	0.77835850503148	0.767225740704222	0.83
24	Balanced	0.677665421073862	0.989558903770192	0.83
24	Unbalanced JS	0.77068972884791	0.78984910947	0.83
24	Unbalanced OLS	0.778424298901	0.772084918631901	0.83
4	Balanced	0.711105836146194	0.806293086333045	0.84
4	Unbalanced JS	0.712195827378319	0.822246888393546	0.84
4	Unbalanced OLS	0.743441093086265	0.756371541289148	0.84
6	Balanced	0.693027474875772	0.884024016924361	0.84
6	Unbalanced JS	0.730116344847331	0.78443920644784	0.84
6	Unbalanced OLS	0.751266304797982	0.729829894451549	0.84
8	Balanced	0.68737456927531	0.925201187080884	0.84
8	Unbalanced JS	0.743214618864584	0.77019734401388	0.84
8	Unbalanced OLS	0.763373256047541	0.724645694907212	0.84
10	Balanced	0.683210532460199	0.957364468655427	0.84
10	Unbalanced JS	0.747214189526582	0.788811814704299	0.84
10	Unbalanced OLS	0.75975933584549	0.753889871972887	0.84
12	Balanced	0.688022856464311	0.951175854975865	0.84
12	Unbalanced JS	0.735308665837044	0.782217250583028	0.84
12	Unbalanced OLS	0.74580036996216	0.756965005233487	0.84
14	Balanced	0.687587380891688	0.966914698915977	0.84
14	Unbalanced JS	0.738156802233127	0.809462839001574	0.84
14	Unbalanced OLS	0.74861989257499	0.787947864067709	0.84
16	Balanced	0.684009970262552	0.975198339011129	0.84
16	Unbalanced JS	0.751078264736064	0.781106332335944	0.84
16	Unbalanced OLS	0.76322650014327	0.753534975568178	0.84
18	Balanced	0.676567349317779	0.978246379800454	0.84
18	Unbalanced JS	0.733610145377409	0.806950068996938	0.84
18	Unbalanced OLS	0.741521147690968	0.78770719144692	0.84
20	Balanced	0.677975473238852	0.981685309957267	0.84
20	Unbalanced JS	0.753455687684694	0.791062344603253	0.84
20	Unbalanced OLS	0.7612770868038	0.77349495934626	0.84
22	Balanced	0.678753702112652	0.988508349224729	0.84
22	Unbalanced JS	0.764083684168565	0.797513533085966	0.84
22	Unbalanced OLS	0.772859812020003	0.778953059056077	0.84
24	Balanced	0.674710275107347	0.990298850193266	0.84
24	Unbalanced JS	0.764780712764862	0.800244474992265	0.84
24	Unbalanced OLS	0.773328321372676	0.78212749567743	0.84
4	Balanced	0.707460471896178	0.815360995300459	0.85
4	Unbalanced JS	0.708840149185183	0.828305842621935	0.85
4	Unbalanced OLS	0.739757549204897	0.764479354859898	0.85
6	Balanced	0.688863402615428	0.890823903423957	0.85
6	Unbalanced JS	0.726427326982889	0.792680004734078	0.85
6	Unbalanced OLS	0.746690390411059	0.739259853166674	0.85
8	Balanced	0.683632445233449	0.929616445002537	0.85
8	Unbalanced JS	0.73894115828732	0.778481696716385	0.85
8	Unbalanced OLS	0.7585868460471	0.734887517023133	0.85
10	Balanced	0.679719422550373	0.95973096563165	0.85
10	Unbalanced JS	0.743303855277628	0.796642679048436	0.85
10	Unbalanced OLS	0.755904854730538	0.763399342337686	0.85
12	Balanced	0.684443926875687	0.954355254434967	0.85
12	Unbalanced JS	0.731537666105063	0.79094084317142	0.85
12	Unbalanced OLS	0.742965738795347	0.763786440609575	0.85
14	Balanced	0.684258113487648	0.969217203734253	0.85
14	Unbalanced JS	0.734161724602159	0.81788465344845	0.85
14	Unbalanced OLS	0.743954696670663	0.796697870564622	0.85
16	Balanced	0.680368051308778	0.976888330322259	0.85
16	Unbalanced JS	0.746819830871577	0.79110652285436	0.85
16	Unbalanced OLS	0.758021834379811	0.765472884599836	0.85
18	Balanced	0.673866787198201	0.979689868528628	0.85
18	Unbalanced JS	0.728910694284173	0.816790304973706	0.85
18	Unbalanced OLS	0.737329285034665	0.796753755372382	0.85
20	Balanced	0.674979158805881	0.982772343470884	0.85
20	Unbalanced JS	0.748490049117449	0.800629649430936	0.85
20	Unbalanced OLS	0.756009440991191	0.783660212839251	0.85
22	Balanced	0.675872417369931	0.989467606523762	0.85
22	Unbalanced JS	0.758512871008355	0.808001210227121	0.85
22	Unbalanced OLS	0.767725118439176	0.789352273152206	0.85
24	Balanced	0.671644113878106	0.990965772301919	0.85
24	Unbalanced JS	0.759084159304386	0.810966884426678	0.85
24	Unbalanced OLS	0.76779490329754	0.793404141247204	0.85
4	Balanced	0.703197588142428	0.823879244641322	0.86
4	Unbalanced JS	0.705625250610545	0.835574991937982	0.86
4	Unbalanced OLS	0.736149461728775	0.771589515639144	0.86
6	Balanced	0.685204777119878	0.896664340115966	0.86
6	Unbalanced JS	0.722658358444731	0.799993763819447	0.86
6	Unbalanced OLS	0.743721016846106	0.746663940652144	0.86
8	Balanced	0.680245065415839	0.933767053381048	0.86
8	Unbalanced JS	0.735068003721154	0.787653521211552	0.86
8	Unbalanced OLS	0.754425889123047	0.743079345036147	0.86
10	Balanced	0.676513686167204	0.961960516358377	0.86
10	Unbalanced JS	0.739111466204635	0.805456576651671	0.86
10	Unbalanced OLS	0.752347926828968	0.770759440989624	0.86
12	Balanced	0.680772807583743	0.95760785094962	0.86
12	Unbalanced JS	0.727805881900176	0.799256056416857	0.86
12	Unbalanced OLS	0.739485642067534	0.772085071159745	0.86
14	Balanced	0.680702670316646	0.971209118447594	0.86
14	Unbalanced JS	0.729578517054152	0.826194527190259	0.86
14	Unbalanced OLS	0.739749816054751	0.804603080731494	0.86
16	Balanced	0.677036727844815	0.97867875324916	0.86
16	Unbalanced JS	0.742283649364839	0.801361223455894	0.86
16	Unbalanced OLS	0.753119594223092	0.776302466176914	0.86
18	Balanced	0.670726354531643	0.981078610448835	0.86
18	Unbalanced JS	0.723973753496617	0.826762521000319	0.86
18	Unbalanced OLS	0.732740626935516	0.806503879906812	0.86
20	Balanced	0.672064753140258	0.983886899438377	0.86
20	Unbalanced JS	0.743263602855134	0.810557700433454	0.86
20	Unbalanced OLS	0.751348529281699	0.793750096601201	0.86
22	Balanced	0.672643709061654	0.99018927316587	0.86
22	Unbalanced JS	0.75294396332747	0.818436059657747	0.86
22	Unbalanced OLS	0.761460278422566	0.800952095022122	0.86
24	Balanced	0.668728587737099	0.991605174460797	0.86
24	Unbalanced JS	0.752832213343364	0.820886332411859	0.86
24	Unbalanced OLS	0.761591921763635	0.804944254112739	0.86
4	Balanced	0.699145247950338	0.832681917515368	0.87
4	Unbalanced JS	0.702301298960868	0.842843376487318	0.87
4	Unbalanced OLS	0.731838504704994	0.779725434408441	0.87
6	Balanced	0.681500196434718	0.902870902738024	0.87
6	Unbalanced JS	0.718888872345395	0.807905597281322	0.87
6	Unbalanced OLS	0.739989099892761	0.755322126038732	0.87
8	Balanced	0.676621781169794	0.937963256057163	0.87
8	Unbalanced JS	0.730787640684	0.797206232675465	0.87
8	Unbalanced OLS	0.750192930376566	0.752574667814156	0.87
10	Balanced	0.672993287964578	0.964601346633756	0.87
10	Unbalanced JS	0.734727372668127	0.814371849169161	0.87
10	Unbalanced OLS	0.747826409546667	0.779763182553159	0.87
12	Balanced	0.677198279075865	0.960366933607792	0.87
12	Unbalanced JS	0.723719037984871	0.808425520844234	0.87
12	Unbalanced OLS	0.735472065879968	0.780182881168104	0.87
14	Balanced	0.676938735744829	0.973401923903234	0.87
14	Unbalanced JS	0.724497327816175	0.835293943867276	0.87
14	Unbalanced OLS	0.735003091564877	0.813528679436712	0.87
16	Balanced	0.673375760273704	0.980158571109816	0.87
16	Unbalanced JS	0.735466692277077	0.814038605075914	0.87
16	Unbalanced OLS	0.747751743772946	0.787135688370378	0.87
18	Balanced	0.667568192368534	0.982494889943871	0.87
18	Unbalanced JS	0.719159459480464	0.835751994847579	0.87
18	Unbalanced OLS	0.727813261075296	0.816870144206793	0.87
20	Balanced	0.669184023490208	0.98508342935269	0.87
20	Unbalanced JS	0.737188910375058	0.820992412208142	0.87
20	Unbalanced OLS	0.74600080883277	0.803721674857307	0.87
22	Balanced	0.669582509437018	0.991029613636475	0.87
22	Unbalanced JS	0.746802210464954	0.830280394168529	0.87
22	Unbalanced OLS	0.755543108633817	0.812197188509105	0.87
24	Balanced	0.665845730569504	0.992271966375908	0.87
24	Unbalanced JS	0.747344074230685	0.829729137231644	0.87
24	Unbalanced OLS	0.755030317133656	0.815227842133142	0.87
4	Balanced	0.695031391853713	0.842745661008883	0.88
4	Unbalanced JS	0.698552338822557	0.84879266907058	0.88
4	Unbalanced OLS	0.727250832700522	0.787688188309595	0.88
6	Balanced	0.677953067162327	0.90872946880301	0.88
6	Unbalanced JS	0.714592905539856	0.817090031168008	0.88
6	Unbalanced OLS	0.735420418046978	0.764044674232974	0.88
8	Balanced	0.672987172768064	0.941665714504768	0.88
8	Unbalanced JS	0.726498356525163	0.806185933591894	0.88
8	Unbalanced OLS	0.74567350722103	0.762147022738066	0.88
10	Balanced	0.669493811301456	0.967379113134039	0.88
10	Unbalanced JS	0.729946370202016	0.82424370792822	0.88
10	Unbalanced OLS	0.744169842931137	0.789253018677313	0.88
12	Balanced	0.673826235983721	0.963272307835683	0.88
12	Unbalanced JS	0.719715344581743	0.817053033269051	0.88
12	Unbalanced OLS	0.731760443435025	0.7896556149598	0.88
14	Balanced	0.673107515656613	0.975403036290114	0.88
14	Unbalanced JS	0.7195813639845	0.843740867507864	0.88
14	Unbalanced OLS	0.729854699229919	0.822554518331348	0.88
16	Balanced	0.669561291150657	0.98189422952135	0.88
16	Unbalanced JS	0.729413026079312	0.824235737369114	0.88
16	Unbalanced OLS	0.742572730465748	0.798423147596893	0.88
18	Balanced	0.664359851622942	0.983764749971772	0.88
18	Unbalanced JS	0.714214684488721	0.845732956456247	0.88
18	Unbalanced OLS	0.722690301984801	0.827170018226357	0.88
20	Balanced	0.666292939755154	0.986197872567442	0.88
20	Unbalanced JS	0.731730370769652	0.83174510950669	0.88
20	Unbalanced OLS	0.739457028875654	0.815882480583699	0.88
22	Balanced	0.666688950648044	0.99169642811727	0.88
22	Unbalanced JS	0.739766505574734	0.841763603226452	0.88
22	Unbalanced OLS	0.749562105260784	0.823544419158481	0.88
24	Balanced	0.66302316931545	0.992847411543673	0.88
24	Unbalanced JS	0.741123233869738	0.840034032682165	0.88
24	Unbalanced OLS	0.748714714995167	0.82640495808378	0.88
4	Balanced	0.690426769994957	0.854743885532061	0.89
4	Unbalanced JS	0.694882717256484	0.85586115115678	0.89
4	Unbalanced OLS	0.72285827804099	0.795000338942932	0.89
6	Balanced	0.674644431966176	0.914396251942368	0.89
6	Unbalanced JS	0.710487578979153	0.82572363970102	0.89
6	Unbalanced OLS	0.731317523849304	0.772098042771117	0.89
8	Balanced	0.66933079069301	0.94655670290887	0.89
8	Unbalanced JS	0.722017772872525	0.814588583818294	0.89
8	Unbalanced OLS	0.741125442799153	0.772135110367894	0.89
10	Balanced	0.666167557082586	0.969690918234236	0.89
10	Unbalanced JS	0.725442743792931	0.832467226249744	0.89
10	Unbalanced OLS	0.740367729753334	0.79720395503116	0.89
12	Balanced	0.67018021814499	0.965967633821848	0.89
12	Unbalanced JS	0.71564971695252	0.824735502339064	0.89
