Total	Test_Condition	PPV	TPR	q
10	Balanced	0.825477683717925	0.810146100281347	0.5
10	Unbalanced JS	0.843628547556514	0.574295850558835	0.5
10	Unbalanced OLS	0.86225094162168	0.531491532424121	0.5
12	Balanced	0.788493071336837	0.861405839184312	0.5
12	Unbalanced JS	0.85950864050375	0.552681757481483	0.5
12	Unbalanced OLS	0.874712017625873	0.517215184306692	0.5
14	Balanced	0.784747925426656	0.870624037693949	0.5
14	Unbalanced JS	0.842835879071599	0.517633444329874	0.5
14	Unbalanced OLS	0.857981127907331	0.482811141340699	0.5
16	Balanced	0.79613278868179	0.897177356969175	0.5
16	Unbalanced JS	0.851785405363503	0.552700219452232	0.5
16	Unbalanced OLS	0.862090084446637	0.524314773479721	0.5
18	Balanced	0.786555272249842	0.92386379953478	0.5
18	Unbalanced JS	0.875861349674745	0.524756279453749	0.5
18	Unbalanced OLS	0.887123272185179	0.495655223556236	0.5
20	Balanced	0.790647366719061	0.932221134213745	0.5
20	Unbalanced JS	0.897868714366629	0.471133808823126	0.5
20	Unbalanced OLS	0.90824666102251	0.442463907888806	0.5
22	Balanced	0.781135647078301	0.939589533632936	0.5
22	Unbalanced JS	0.864415548941033	0.546737766135292	0.5
22	Unbalanced OLS	0.873272823232011	0.521706419440834	0.5
24	Balanced	0.787407022689652	0.964243459845868	0.5
24	Unbalanced JS	0.85481763319789	0.533313561943177	0.5
24	Unbalanced OLS	0.862989129860905	0.511266839292716	0.5
4	Balanced	0.881318694387056	0.559583932161093	0.51
4	Unbalanced JS	0.817635111771928	0.577527841847605	0.51
4	Unbalanced OLS	0.854916829174797	0.47680973393658	0.51
6	Balanced	0.812037937375101	0.735929806688604	0.51
6	Unbalanced JS	0.843778721108555	0.584529809810414	0.51
6	Unbalanced OLS	0.86855244176805	0.527416665951404	0.51
8	Balanced	0.815754339777287	0.755207691619308	0.51
8	Unbalanced JS	0.84218784156528	0.543084470349477	0.51
8	Unbalanced OLS	0.864415203792481	0.486077906828441	0.51
10	Balanced	0.821954901417902	0.814906969995591	0.51
10	Unbalanced JS	0.840972760838198	0.58110548238699	0.51
10	Unbalanced OLS	0.859822267577206	0.538118099764949	0.51
12	Balanced	0.785314160998992	0.864713596326788	0.51
12	Unbalanced JS	0.857269254316461	0.558703605454057	0.51
12	Unbalanced OLS	0.872328143605452	0.523117992304298	0.51
14	Balanced	0.781465927811572	0.873529216888357	0.51
14	Unbalanced JS	0.840451714342815	0.523498539401418	0.51
14	Unbalanced OLS	0.855875270438808	0.488962498122434	0.51
16	Balanced	0.79283529679123	0.900282933457962	0.51
16	Unbalanced JS	0.849847976606538	0.558840613792364	0.51
16	Unbalanced OLS	0.859867644774918	0.530905329706071	0.51
18	Balanced	0.782882084686623	0.926257540767702	0.51
18	Unbalanced JS	0.872854845296131	0.532425530627164	0.51
18	Unbalanced OLS	0.884789692888885	0.503011780872368	0.51
20	Balanced	0.78715327956173	0.934377164380179	0.51
20	Unbalanced JS	0.895140908121321	0.477817056199285	0.51
20	Unbalanced OLS	0.906599589152564	0.447890513696621	0.51
22	Balanced	0.777570180668097	0.941745711675439	0.51
22	Unbalanced JS	0.861858372318746	0.552979182015893	0.51
22	Unbalanced OLS	0.870855390150394	0.528700926270305	0.51
24	Balanced	0.783516115203124	0.965632003417265	0.51
24	Unbalanced JS	0.852714426984977	0.53941048719893	0.51
24	Unbalanced OLS	0.860823694931115	0.517702667951618	0.51
4	Balanced	0.878370983619039	0.567039207592267	0.52
4	Unbalanced JS	0.81549439867487	0.582968945995217	0.52
4	Unbalanced OLS	0.8527717834582	0.482533976723261	0.52
6	Balanced	0.807800645335064	0.741685795330253	0.52
6	Unbalanced JS	0.84094474564861	0.589486888054866	0.52
6	Unbalanced OLS	0.865912125091297	0.53262634154812	0.52
8	Balanced	0.812207132186063	0.760434235215438	0.52
8	Unbalanced JS	0.840022042304708	0.549021759553296	0.52
8	Unbalanced OLS	0.861746180693192	0.492352310261034	0.52
10	Balanced	0.818563689674804	0.819165323874484	0.52
10	Unbalanced JS	0.8383139750217	0.586914077199352	0.52
10	Unbalanced OLS	0.857559411589222	0.544228607758237	0.52
12	Balanced	0.782031709911886	0.868167589830485	0.52
12	Unbalanced JS	0.854815092614901	0.565028504936035	0.52
12	Unbalanced OLS	0.869919534309988	0.530166443226001	0.52
14	Balanced	0.777788226741718	0.876973461933761	0.52
14	Unbalanced JS	0.838347223382012	0.529209857919227	0.52
14	Unbalanced OLS	0.853855039171927	0.495356440838732	0.52
16	Balanced	0.789295080184145	0.903269833422076	0.52
16	Unbalanced JS	0.847247746585262	0.565186142946014	0.52
16	Unbalanced OLS	0.857328078994853	0.538029073859047	0.52
18	Balanced	0.779446234235494	0.928458905190802	0.52
18	Unbalanced JS	0.870146255326118	0.539790487676806	0.52
18	Unbalanced OLS	0.882361575066828	0.510034518803743	0.52
20	Balanced	0.783755261442342	0.936615376323386	0.52
20	Unbalanced JS	0.893154741204784	0.48455625953284	0.52
20	Unbalanced OLS	0.904299135116638	0.453887897565846	0.52
22	Balanced	0.774300586078069	0.943573107461694	0.52
22	Unbalanced JS	0.859847079008075	0.559315538825888	0.52
22	Unbalanced OLS	0.868169944448229	0.535063917700325	0.52
24	Balanced	0.780150398680148	0.967102768780138	0.52
24	Unbalanced JS	0.850714437223396	0.545873644315314	0.52
24	Unbalanced OLS	0.858763797252809	0.524349969384521	0.52
4	Balanced	0.875373236456219	0.573379737130896	0.53
4	Unbalanced JS	0.812992144062307	0.589461968877698	0.53
4	Unbalanced OLS	0.850650334562618	0.488586525822566	0.53
6	Balanced	0.804013582441562	0.746875305682289	0.53
6	Unbalanced JS	0.838413480549907	0.594122159277856	0.53
6	Unbalanced OLS	0.863864221489754	0.537736269028483	0.53
8	Balanced	0.808660912144435	0.76547864601379	0.53
8	Unbalanced JS	0.837714774538284	0.555920428772948	0.53
8	Unbalanced OLS	0.85952112241265	0.498030494885981	0.53
10	Balanced	0.814701303851711	0.823469021376051	0.53
10	Unbalanced JS	0.835396018890145	0.593360232849952	0.53
10	Unbalanced OLS	0.854695755413938	0.550322260769317	0.53
12	Balanced	0.778255238104937	0.8714842591072	0.53
12	Unbalanced JS	0.852615701230524	0.571270072891936	0.53
12	Unbalanced OLS	0.867944555428642	0.53570958037991	0.53
14	Balanced	0.77427179771256	0.880097924409632	0.53
14	Unbalanced JS	0.836110213704531	0.535770163288965	0.53
14	Unbalanced OLS	0.851499267895983	0.501918058464344	0.53
16	Balanced	0.785611105108479	0.906402842117318	0.53
16	Unbalanced JS	0.844682870955779	0.572871487079068	0.53
16	Unbalanced OLS	0.855319499693187	0.544999790109672	0.53
18	Balanced	0.776290865428188	0.930760986705846	0.53
18	Unbalanced JS	0.867337564172718	0.547156130617141	0.53
18	Unbalanced OLS	0.879715787661507	0.517977182296391	0.53
20	Balanced	0.780259532772838	0.93872561170955	0.53
20	Unbalanced JS	0.890704170977368	0.490716794750218	0.53
20	Unbalanced OLS	0.901585854317944	0.46100148744741	0.53
22	Balanced	0.771047633532218	0.945418602774098	0.53
22	Unbalanced JS	0.85744213776862	0.566430138601714	0.53
22	Unbalanced OLS	0.865573689013285	0.542324854639457	0.53
24	Balanced	0.776746904407261	0.968400025681802	0.53
24	Unbalanced JS	0.848122893237239	0.553191586388197	0.53
24	Unbalanced OLS	0.856857361578499	0.530933656450518	0.53
4	Balanced	0.871705506671048	0.580990446732983	0.54
4	Unbalanced JS	0.810428105348238	0.595177030568687	0.54
4	Unbalanced OLS	0.848144410734678	0.495481917414355	0.54
6	Balanced	0.80041472299682	0.751973086002176	0.54
6	Unbalanced JS	0.836129906841973	0.599712389245846	0.54
6	Unbalanced OLS	0.861287420385675	0.54234146408936	0.54
8	Balanced	0.804311710839417	0.770321865708089	0.54
8	Unbalanced JS	0.835800069877453	0.561822026588328	0.54
8	Unbalanced OLS	0.85710021634712	0.503808541871527	0.54
10	Balanced	0.81097859766928	0.827854760205175	0.54
10	Unbalanced JS	0.83244535605957	0.60004213080637	0.54
10	Unbalanced OLS	0.852633082894202	0.556884946574248	0.54
12	Balanced	0.775042136890718	0.87493801235721	0.54
12	Unbalanced JS	0.850146887995429	0.578044175660315	0.54
12	Unbalanced OLS	0.865631166303337	0.54186780863975	0.54
14	Balanced	0.770965369558297	0.883003048522275	0.54
14	Unbalanced JS	0.833623301787215	0.54226850604132	0.54
14	Unbalanced OLS	0.849096730472346	0.508608567011716	0.54
16	Balanced	0.782056148776117	0.909681989585938	0.54
16	Unbalanced JS	0.841983105159216	0.580261761180089	0.54
16	Unbalanced OLS	0.853199780384255	0.551838315697349	0.54
18	Balanced	0.772836078560508	0.932999143840681	0.54
18	Unbalanced JS	0.864531347768594	0.555294382241883	0.54
18	Unbalanced OLS	0.877892945923637	0.524682884468571	0.54
20	Balanced	0.776646549907849	0.94090900412425	0.54
20	Unbalanced JS	0.88889978044614	0.496713246754826	0.54
20	Unbalanced OLS	0.89946492388503	0.468383267129824	0.54
22	Balanced	0.768114308178057	0.94727325061625	0.54
22	Unbalanced JS	0.855057423043065	0.572673613371685	0.54
22	Unbalanced OLS	0.863305852565777	0.549128091177343	0.54
24	Balanced	0.773249704495499	0.969441387031912	0.54
24	Unbalanced JS	0.845794272860961	0.559894482857791	0.54
24	Unbalanced OLS	0.854636630588959	0.537029726341995	0.54
4	Balanced	0.868404457097854	0.587477249974887	0.55
4	Unbalanced JS	0.808223087622948	0.600442899031266	0.55
4	Unbalanced OLS	0.846154727344919	0.501048249938581	0.55
6	Balanced	0.796671231273203	0.757445949687668	0.55
6	Unbalanced JS	0.833922600232725	0.604449887651037	0.55
6	Unbalanced OLS	0.858733882519101	0.546763730239199	0.55
8	Balanced	0.800720923137694	0.77534760330067	0.55
8	Unbalanced JS	0.833357921765443	0.567704750194573	0.55
8	Unbalanced OLS	0.85528255040895	0.510268277368834	0.55
10	Balanced	0.807681340385729	0.83244172599024	0.55
10	Unbalanced JS	0.829692054540673	0.606340383731658	0.55
10	Unbalanced OLS	0.850151216887775	0.563757874511171	0.55
12	Balanced	0.771704494279664	0.878474155171388	0.55
12	Unbalanced JS	0.847387863193501	0.584367805600143	0.55
12	Unbalanced OLS	0.862807631255256	0.548990421133912	0.55
14	Balanced	0.767574383553623	0.886127460969817	0.55
14	Unbalanced JS	0.831211163855859	0.549135227642339	0.55
14	Unbalanced OLS	0.846788457049433	0.515041916068765	0.55
16	Balanced	0.778776901627208	0.91252255052208	0.55
16	Unbalanced JS	0.839676725036318	0.587053964389232	0.55
16	Unbalanced OLS	0.851178203990356	0.558621730102798	0.55
18	Balanced	0.769310759426331	0.935009067995789	0.55
18	Unbalanced JS	0.861473100550677	0.562791808305204	0.55
18	Unbalanced OLS	0.874671256452484	0.532276226871428	0.55
20	Balanced	0.773394862089349	0.942973602496169	0.55
20	Unbalanced JS	0.886674173241202	0.503534969497316	0.55
20	Unbalanced OLS	0.897306773090815	0.475335328572205	0.55
22	Balanced	0.764876454185934	0.949100446024342	0.55
22	Unbalanced JS	0.852666709126406	0.579201703234083	0.55
22	Unbalanced OLS	0.86119331502674	0.555940521970261	0.55
24	Balanced	0.770118589186684	0.970802580879599	0.55
24	Unbalanced JS	0.843305201149446	0.567100527177733	0.55
24	Unbalanced OLS	0.852370809857637	0.544704078396827	0.55
4	Balanced	0.865120032433082	0.595444053946687	0.56
4	Unbalanced JS	0.806052821789888	0.606285885418169	0.56
4	Unbalanced OLS	0.843984801980281	0.507429932773458	0.56
6	Balanced	0.79288475560866	0.762380065483398	0.56
6	Unbalanced JS	0.831477600492966	0.609085478204854	0.56
6	Unbalanced OLS	0.85623595084886	0.551296103542603	0.56
8	Balanced	0.796707871055662	0.780282074270511	0.56
8	Unbalanced JS	0.830959612155615	0.573815631330007	0.56
8	Unbalanced OLS	0.852822806488037	0.516609151280827	0.56
10	Balanced	0.804067401701337	0.837357847577356	0.56
10	Unbalanced JS	0.827167788197011	0.61266521612869	0.56
10	Unbalanced OLS	0.847929890947746	0.570373500443607	0.56
12	Balanced	0.768709023890409	0.881480302207871	0.56
12	Unbalanced JS	0.844821465662196	0.590912418728892	0.56
12	Unbalanced OLS	0.860586731432978	0.554920011991842	0.56
14	Balanced	0.763979489645015	0.889178761432299	0.56
14	Unbalanced JS	0.829040154369571	0.555431520225389	0.56
14	Unbalanced OLS	0.844636715226875	0.520897260638788	0.56
16	Balanced	0.775177995191613	0.915016212189633	0.56
16	Unbalanced JS	0.837537714605848	0.593489682578363	0.56
16	Unbalanced OLS	0.848586425217398	0.565543213761313	0.56
18	Balanced	0.765842710423039	0.936918445390864	0.56
18	Unbalanced JS	0.858999792870505	0.569844800368054	0.56
18	Unbalanced OLS	0.872164173428897	0.540146364811012	0.56
20	Balanced	0.769918387937828	0.944892199730536	0.56
20	Unbalanced JS	0.884250696979271	0.510226595577128	0.56
20	Unbalanced OLS	0.895221772167331	0.481221319345713	0.56
22	Balanced	0.761651283200307	0.950626196464566	0.56
22	Unbalanced JS	0.850156251397713	0.585813906648618	0.56
22	Unbalanced OLS	0.858623483836037	0.563522912275042	0.56
24	Balanced	0.766512774383541	0.971926204108612	0.56
24	Unbalanced JS	0.841230372806209	0.573648215873761	0.56
24	Unbalanced OLS	0.850059007611	0.551672213771824	0.56
4	Balanced	0.861464776383649	0.602661586500514	0.57
4	Unbalanced JS	0.803444431255734	0.611101995233151	0.57
4	Unbalanced OLS	0.842036597663013	0.513290185024397	0.57
6	Balanced	0.788935103682529	0.767697604749559	0.57
6	Unbalanced JS	0.828837233505524	0.614242664338417	0.57
6	Unbalanced OLS	0.854118641028777	0.556389572557201	0.57
8	Balanced	0.792991654012364	0.785481595931401	0.57
8	Unbalanced JS	0.828527864148814	0.580257722098208	0.57
8	Unbalanced OLS	0.850423506685657	0.522765242597716	0.57
10	Balanced	0.800527372028251	0.841680110745535	0.57
10	Unbalanced JS	0.824655510235707	0.619330861901343	0.57
10	Unbalanced OLS	0.844822923863318	0.576616088318086	0.57
12	Balanced	0.765914006986818	0.884723801985059	0.57
12	Unbalanced JS	0.842207712489101	0.597180913650745	0.57
12	Unbalanced OLS	0.857922650936401	0.561728511704221	0.57
14	Balanced	0.760821927440691	0.892321671733977	0.57
14	Unbalanced JS	0.82678339461004	0.56222414318174	0.57
14	Unbalanced OLS	0.842040322191736	0.527614500539092	0.57
16	Balanced	0.772254025476691	0.917491558937922	0.57
16	Unbalanced JS	0.834799604962131	0.600980282778747	0.57
16	Unbalanced OLS	0.846164839130072	0.572886683310874	0.57
18	Balanced	0.76200871907989	0.938736471004231	0.57
18	Unbalanced JS	0.856613627058528	0.577225288586014	0.57
18	Unbalanced OLS	0.869034543919628	0.547081065202049	0.57
20	Balanced	0.766758459823409	0.946938705934745	0.57
20	Unbalanced JS	0.881657277207172	0.5168942056887	0.57
20	Unbalanced OLS	0.893061174784165	0.487483579199226	0.57
22	Balanced	0.758604803059768	0.952727412072274	0.57
22	Unbalanced JS	0.848040314749868	0.591781060375217	0.57
22	Unbalanced OLS	0.85630724365888	0.570335355439152	0.57
24	Balanced	0.763108586583426	0.973031527460749	0.57
24	Unbalanced JS	0.839189426488154	0.580506431363278	0.57
24	Unbalanced OLS	0.847656419651157	0.558301862574626	0.57
4	Balanced	0.858089917558969	0.609751608349334	0.58
4	Unbalanced JS	0.800609831470048	0.61700934915668	0.58
4	Unbalanced OLS	0.839623108055877	0.519572000614826	0.58
6	Balanced	0.785038561532075	0.773371110824697	0.58
6	Unbalanced JS	0.826147460974513	0.619061224163442	0.58
6	Unbalanced OLS	0.851388461865193	0.561517710381755	0.58
8	Balanced	0.789195867104384	0.789794909996884	0.58
8	Unbalanced JS	0.826178407895768	0.586159445637061	0.58
8	Unbalanced OLS	0.84797479580628	0.529280092151868	0.58
10	Balanced	0.796904224188113	0.845911175923973	0.58
10	Unbalanced JS	0.821953488991765	0.62514974873621	0.58
10	Unbalanced OLS	0.842106214165074	0.582571516730565	0.58
12	Balanced	0.762771361762151	0.887729816251045	0.58
12	Unbalanced JS	0.839443827577756	0.604108886186629	0.58
12	Unbalanced OLS	0.855775342725225	0.568582723078031	0.58
14	Balanced	0.757542008475383	0.894989322717122	0.58
14	Unbalanced JS	0.824827072574488	0.568502665900865	0.58
14	Unbalanced OLS	0.839256465779854	0.534728232690175	0.58
16	Balanced	0.76911463970197	0.920021737746174	0.58
16	Unbalanced JS	0.831798359104536	0.608646457105064	0.58
16	Unbalanced OLS	0.843762964285438	0.58052387825448	0.58
18	Balanced	0.758873972303397	0.940718917812096	0.58
18	Unbalanced JS	0.854137274617056	0.584977785981865	0.58
18	Unbalanced OLS	0.865833046612061	0.554889097322577	0.58
20	Balanced	0.763546761540233	0.948820791011937	0.58
20	Unbalanced JS	0.879427128488308	0.52311907865773	0.58
20	Unbalanced OLS	0.890882969863424	0.494471136543527	0.58
22	Balanced	0.755183060154197	0.954170908079904	0.58
22	Unbalanced JS	0.845278483062053	0.597694585150882	0.58
22	Unbalanced OLS	0.853937191947925	0.576497966067011	0.58
24	Balanced	0.759803374917839	0.974018174392416	0.58
24	Unbalanced JS	0.837025341368307	0.586785825565285	0.58
24	Unbalanced OLS	0.845405381622017	0.566049986629504	0.58
4	Balanced	0.854600234474425	0.61667741204519	0.59
4	Unbalanced JS	0.798131143901847	0.623072625546621	0.59
4	Unbalanced OLS	0.83687763689872	0.525615964364367	0.59
6	Balanced	0.781328595406581	0.778204110914954	0.59
6	Unbalanced JS	0.823439896905133	0.623981341523384	0.59
6	Unbalanced OLS	0.848836853703057	0.566639026301765	0.59
8	Balanced	0.7849490288887	0.794765920498565	0.59
8	Unbalanced JS	0.823697593323493	0.592886651868004	0.59
8	Unbalanced OLS	0.845555360752303	0.534821264135441	0.59
10	Balanced	0.7933246041848	0.850160432386217	0.59
10	Unbalanced JS	0.819309702823858	0.631750338225826	0.59
10	Unbalanced OLS	0.838987617574898	0.589199456226159	0.59
12	Balanced	0.759566299347524	0.89081796947831	0.59
12	Unbalanced JS	0.836811907169691	0.6107635540509	0.59
12	Unbalanced OLS	0.85338750165136	0.575081213856208	0.59
14	Balanced	0.753914996386726	0.897985843745382	0.59
14	Unbalanced JS	0.822096593814983	0.575296800973623	0.59
14	Unbalanced OLS	0.83693885210103	0.541805329310707	0.59
16	Balanced	0.765708553514106	0.922871621390003	0.59
16	Unbalanced JS	0.829653565685631	0.615678781676151	0.59
16	Unbalanced OLS	0.84083397735605	0.587557877188013	0.59
18	Balanced	0.755380861988779	0.942528001354934	0.59
18	Unbalanced JS	0.851551985514588	0.592416346127345	0.59
18	Unbalanced OLS	0.86334941945085	0.56341267260845	0.59
20	Balanced	0.760138187521177	0.950684453514458	0.59
20	Unbalanced JS	0.87626375695676	0.529732183557703	0.59
20	Unbalanced OLS	0.887849391596381	0.501812658774481	0.59
22	Balanced	0.751849401455959	0.955924996590701	0.59
22	Unbalanced JS	0.842512307450845	0.604794353100198	0.59
22	Unbalanced OLS	0.851877997883619	0.583312216767198	0.59
24	Balanced	0.756644496476113	0.975187484794392	0.59
24	Unbalanced JS	0.834702372137631	0.593305054573684	0.59
24	Unbalanced OLS	0.843115166013332	0.572539827882524	0.59
4	Balanced	0.851507709538697	0.623748484852282	0.6
4	Unbalanced JS	0.795512887094762	0.629263324844704	0.6
4	Unbalanced OLS	0.834559616081115	0.531529923692509	0.6
6	Balanced	0.777820441337705	0.783366088336539	0.6
6	Unbalanced JS	0.820861328347296	0.629029124395327	0.6
6	Unbalanced OLS	0.846501582049287	0.57193268125559	0.6
8	Balanced	0.781048865605902	0.799591083125012	0.6
8	Unbalanced JS	0.820703865008818	0.599475531502229	0.6
8	Unbalanced OLS	0.842927456474699	0.540649078804207	0.6
10	Balanced	0.789233950210877	0.854674574446997	0.6
10	Unbalanced JS	0.816564590854754	0.638715133315335	0.6
10	Unbalanced OLS	0.835991522708703	0.596411408106919	0.6
12	Balanced	0.756217219577425	0.893897123124616	0.6
12	Unbalanced JS	0.833834752331987	0.617335416408514	0.6
12	Unbalanced OLS	0.850935706987367	0.581790101622583	0.6
14	Balanced	0.75065285246947	0.900662767620934	0.6
14	Unbalanced JS	0.819637092108772	0.581941539401027	0.6
14	Unbalanced OLS	0.834802226303154	0.549275306375881	0.6
16	Balanced	0.762151137010244	0.925529646600164	0.6
16	Unbalanced JS	0.826972693348027	0.622575001013972	0.6
16	Unbalanced OLS	0.837697212861576	0.595424095283567	0.6
18	Balanced	0.751782138432006	0.944565157633329	0.6
18	Unbalanced JS	0.84884788138985	0.600248084973483	0.6
18	Unbalanced OLS	0.860568109968854	0.571499455045503	0.6
20	Balanced	0.757106490499686	0.952274128322481	0.6
20	Unbalanced JS	0.873547648544228	0.536802914682082	0.6
20	Unbalanced OLS	0.885338608264586	0.509031661435007	0.6
22	Balanced	0.748869677691044	0.957450809565925	0.6
22	Unbalanced JS	0.83999870671634	0.610945671049413	0.6
22	Unbalanced OLS	0.848990020396424	0.590198032923604	0.6
24	Balanced	0.75356699231001	0.976238043647634	0.6
24	Unbalanced JS	0.831696304709706	0.600789720892912	0.6
24	Unbalanced OLS	0.84062263320326	0.580206404351811	0.6
4	Balanced	0.848031555765946	0.631487030706768	0.61
4	Unbalanced JS	0.792814483567043	0.635337061464918	0.61
4	Unbalanced OLS	0.832368997393561	0.537693088924645	0.61
6	Balanced	0.773985050703207	0.788692464929169	0.61
6	Unbalanced JS	0.818640597257138	0.634287346991688	0.61
6	Unbalanced OLS	0.843882661348566	0.577621116427753	0.61
8	Balanced	0.777326860732441	0.804580429084734	0.61
8	Unbalanced JS	0.818226928879571	0.605496363893836	0.61
8	Unbalanced OLS	0.839968825851098	0.547610162027581	0.61
10	Balanced	0.784981490132913	0.859462631372002	0.61
10	Unbalanced JS	0.813518356991369	0.644918470674041	0.61
10	Unbalanced OLS	0.833373133441531	0.603387100768212	0.61
12	Balanced	0.753026194185482	0.89689418284637	0.61
12	Unbalanced JS	0.830798373056626	0.624275040485281	0.61
12	Unbalanced OLS	0.848219531383072	0.588932769465594	0.61
14	Balanced	0.747567588893712	0.903458468051846	0.61
14	Unbalanced JS	0.817088998779651	0.588790441646529	0.61
14	Unbalanced OLS	0.832558225431237	0.555645414817708	0.61
16	Balanced	0.758785530346081	0.928114627439878	0.61
16	Unbalanced JS	0.824438543410677	0.629636591195847	0.61
16	Unbalanced OLS	0.835306322744818	0.603206552210492	0.61
18	Balanced	0.748706036891804	0.946346500837422	0.61
18	Unbalanced JS	0.845426979394974	0.607963286293064	0.61
18	Unbalanced OLS	0.857527521064261	0.579746833542624	0.61
20	Balanced	0.753630358403058	0.953900300257656	0.61
20	Unbalanced JS	0.870821693387874	0.542780909650697	0.61
20	Unbalanced OLS	0.88307454839273	0.516448560291416	0.61
22	Balanced	0.745878256346828	0.958976650142445	0.61
22	Unbalanced JS	0.837270937843216	0.61781650958245	0.61
22	Unbalanced OLS	0.84640226988338	0.596881272871771	0.61
24	Balanced	0.750168181724665	0.977288667588058	0.61
24	Unbalanced JS	0.82911482072747	0.608255482385928	0.61
24	Unbalanced OLS	0.838138168987259	0.587532900639528	0.61
4	Balanced	0.844601090625771	0.638750302744518	0.62
4	Unbalanced JS	0.790017647627191	0.641181174589603	0.62
4	Unbalanced OLS	0.830036245721609	0.543408316882107	0.62
6	Balanced	0.770662791602369	0.793800031815625	0.62
6	Unbalanced JS	0.81600127298952	0.63977663743633	0.62
6	Unbalanced OLS	0.841582691474294	0.581852093515024	0.62
8	Balanced	0.773347787879422	0.809469310607472	0.62
8	Unbalanced JS	0.81572357081391	0.611525333879833	0.62
8	Unbalanced OLS	0.837673421413477	0.554453496911631	0.62
10	Balanced	0.781329111052694	0.863711344374558	0.62
10	Unbalanced JS	0.810619129342371	0.651490558171075	0.62
10	Unbalanced OLS	0.830785282317692	0.609876726906589	0.62
12	Balanced	0.749800463736264	0.899744853215044	0.62
12	Unbalanced JS	0.827717516347748	0.630661846604058	0.62
12	Unbalanced OLS	0.845187054632195	0.596192211238286	0.62
14	Balanced	0.744502407394381	0.906345490134092	0.62
14	Unbalanced JS	0.814646893467793	0.596575384969767	0.62
14	Unbalanced OLS	0.830156056795218	0.562279698152359	0.62
16	Balanced	0.755351491157707	0.930188044981581	0.62
16	Unbalanced JS	0.82129328456578	0.636659523040878	0.62
16	Unbalanced OLS	0.832951750497444	0.6113578645786	0.62
18	Balanced	0.745666487854592	0.948283195298494	0.62
18	Unbalanced JS	0.842729936264405	0.615179757663107	0.62
18	Unbalanced OLS	0.854620872574105	0.588599849925009	0.62
20	Balanced	0.75065500121757	0.95571827564353	0.62
20	Unbalanced JS	0.868176384418583	0.548924700786371	0.62
20	Unbalanced OLS	0.879794539288697	0.524216430986043	0.62
22	Balanced	0.742986285969071	0.960584677461361	0.62
22	Unbalanced JS	0.834719513684082	0.623914350467959	0.62
22	Unbalanced OLS	0.843565197552197	0.60426620024889	0.62
24	Balanced	0.747055096571115	0.97828440437439	0.62
24	Unbalanced JS	0.826460487058796	0.616085804539593	0.62
24	Unbalanced OLS	0.835810130538886	0.594944546928786	0.62
4	Balanced	0.841122160194255	0.64631569094343	0.63
4	Unbalanced JS	0.787514668131348	0.647261979999674	0.63
4	Unbalanced OLS	0.827469909584309	0.549617305198475	0.63
6	Balanced	0.766778983960271	0.799044296566998	0.63
6	Unbalanced JS	0.813223378935866	0.645072631969225	0.63
6	Unbalanced OLS	0.839243531654017	0.58643380231118	0.63
8	Balanced	0.769444412502803	0.814623288714508	0.63
8	Unbalanced JS	0.812948755406839	0.617986882758732	0.63
8	Unbalanced OLS	0.835189906530972	0.560153578899312	0.63
10	Balanced	0.777451688267286	0.867960608875426	0.63
10	Unbalanced JS	0.807721833252388	0.657960549071597	0.63
10	Unbalanced OLS	0.827635692375967	0.616852964378897	0.63
12	Balanced	0.7466295291586	0.902586428649352	0.63
12	Unbalanced JS	0.824611104174759	0.637277419458489	0.63
12	Unbalanced OLS	0.842138123123192	0.604523634149101	0.63
14	Balanced	0.741615340657678	0.908876087275532	0.63
14	Unbalanced JS	0.811821037702038	0.604853961269619	0.63
14	Unbalanced OLS	0.827816284046897	0.569337483980726	0.63
16	Balanced	0.751604096464994	0.932754775991922	0.63
16	Unbalanced JS	0.818385263975039	0.644167286642898	0.63
16	Unbalanced OLS	0.829946756484729	0.618899142597107	0.63
18	Balanced	0.742631546724168	0.949890999957848	0.63
18	Unbalanced JS	0.839997716592138	0.622499295528585	0.63
18	Unbalanced OLS	0.851499866660048	0.59629777538022	0.63
20	Balanced	0.747498446689886	0.957572860822804	0.63
20	Unbalanced JS	0.865613956435338	0.555434639643963	0.63
20	Unbalanced OLS	0.877033699431231	0.531314331592156	0.63
22	Balanced	0.73988604717124	0.962019081139096	0.63
22	Unbalanced JS	0.831672885492989	0.630726541314228	0.63
22	Unbalanced OLS	0.840601415368104	0.611300609952504	0.63
24	Balanced	0.743829291306581	0.9791705947043	0.63
24	Unbalanced JS	0.823595210238802	0.623624243914684	0.63
24	Unbalanced OLS	0.83306642277146	0.602042435764153	0.63
4	Balanced	0.836772728422876	0.654492688133345	0.64
4	Unbalanced JS	0.785320665403078	0.653078251087128	0.64
4	Unbalanced OLS	0.825378350026204	0.556117949182053	0.64
6	Balanced	0.763173790343493	0.804288118223652	0.64
6	Unbalanced JS	0.810761622207637	0.650066746692266	0.64
6	Unbalanced OLS	0.836054699658016	0.592085704049519	0.64
8	Balanced	0.765428137261992	0.819476127003576	0.64
8	Unbalanced JS	0.810168647329458	0.624455646163268	0.64
8	Unbalanced OLS	0.832350653317727	0.567623249265905	0.64
10	Balanced	0.773173405229846	0.872822304527858	0.64
10	Unbalanced JS	0.804627954990285	0.665147597175045	0.64
10	Unbalanced OLS	0.824377000394284	0.624331372468632	0.64
12	Balanced	0.743243399729554	0.905711297079637	0.64
