Total	Test_Condition	TPR	FPR	q
18	Unbalanced OLS	0.488869020204288	0.145846593483862	0.49
20	Balanced	0.929964702571269	0.415525224862752	0.49
20	Unbalanced JS	0.464714078036748	0.124716448729231	0.49
20	Unbalanced OLS	0.436670282935859	0.112369861307726	0.49
22	Balanced	0.937680178990359	0.439909503553813	0.49
22	Unbalanced JS	0.539740388168592	0.192626335448336	0.49
22	Unbalanced OLS	0.514079234784151	0.178389295556643	0.49
24	Balanced	0.9628000566846	0.434536509124291	0.49
24	Unbalanced JS	0.527133552751918	0.210012106336963	0.49
24	Unbalanced OLS	0.504685175067902	0.196968275015516	0.49
4	Balanced	0.551662853006362	0.146531539794862	0.5
4	Unbalanced JS	0.571860642920008	0.272211702554152	0.5
4	Unbalanced OLS	0.471032839542416	0.19490500792934	0.5
6	Balanced	0.730192083357553	0.296904719291828	0.5
6	Unbalanced JS	0.579124266128806	0.244021408375122	0.5
6	Unbalanced OLS	0.522700872616455	0.19599416002357	0.5
8	Balanced	0.750373694828103	0.298940063940804	0.5
8	Unbalanced JS	0.537339320516243	0.226900033491279	0.5
8	Unbalanced OLS	0.480105928864911	0.189939075887703	0.5
10	Balanced	0.810146100281347	0.305193898312345	0.5
10	Unbalanced JS	0.574295850558835	0.231954628358281	0.5
10	Unbalanced OLS	0.531491532424121	0.200548067448837	0.5
12	Balanced	0.861405839184312	0.400129526581883	0.5
12	Unbalanced JS	0.552681757481483	0.206172689632071	0.5
12	Unbalanced OLS	0.517215184306692	0.182222319799098	0.5
14	Balanced	0.870624037693949	0.408623642919518	0.5
14	Unbalanced JS	0.517633444329874	0.225609994802653	0.5
14	Unbalanced OLS	0.482811141340699	0.202938042034461	0.5
16	Balanced	0.897177356969175	0.398223364190541	0.5
16	Unbalanced JS	0.552700219452232	0.21095820237061	0.5
16	Unbalanced OLS	0.524314773479721	0.192238147817418	0.5
18	Balanced	0.92386379953478	0.427926508514533	0.5
18	Unbalanced JS	0.524756279453749	0.167480624897109	0.5
18	Unbalanced OLS	0.495655223556236	0.150464456967874	0.5
20	Balanced	0.932221134213745	0.424867279393724	0.5
20	Unbalanced JS	0.471133808823127	0.128836851472904	0.5
20	Unbalanced OLS	0.442463907888806	0.115994896121715	0.5
22	Balanced	0.939589533632936	0.449486682848133	0.5
22	Unbalanced JS	0.546737766135292	0.198337994340999	0.5
22	Unbalanced OLS	0.521706419440834	0.183267937578634	0.5
24	Balanced	0.964243459845868	0.444096257473569	0.5
24	Unbalanced JS	0.533313561943177	0.214735487222043	0.5
24	Unbalanced OLS	0.511266839292716	0.202060444577854	0.5
4	Balanced	0.559583932161093	0.152615716791579	0.51
4	Unbalanced JS	0.577527841847604	0.278302554204291	0.51
4	Unbalanced OLS	0.47680973393658	0.199927844329692	0.51
6	Balanced	0.735929806688604	0.305273045072957	0.51
6	Unbalanced JS	0.584529809810414	0.250599390166221	0.51
6	Unbalanced OLS	0.527416665951405	0.201706441626926	0.51
8	Balanced	0.755207691619308	0.307825147431242	0.51
8	Unbalanced JS	0.543084470349478	0.232816141011926	0.51
8	Unbalanced OLS	0.486077906828441	0.194340863631475	0.51
10	Balanced	0.814906969995591	0.314060019086615	0.51
10	Unbalanced JS	0.58110548238699	0.237794703879054	0.51
10	Unbalanced OLS	0.538118099764948	0.206078827413618	0.51
12	Balanced	0.864713596326788	0.408980651810154	0.51
12	Unbalanced JS	0.558703605454057	0.211270551316759	0.51
12	Unbalanced OLS	0.523117992304298	0.187057819562235	0.51
14	Balanced	0.873529216888357	0.417811219677974	0.51
14	Unbalanced JS	0.523498539401418	0.23084396346127	0.51
14	Unbalanced OLS	0.488962498122434	0.20769388067434	0.51
16	Balanced	0.900282933457962	0.407317955349039	0.51
16	Unbalanced JS	0.558840613792364	0.215760403312776	0.51
16	Unbalanced OLS	0.530905329706071	0.196902467853772	0.51
18	Balanced	0.926257540767702	0.438242153534528	0.51
18	Unbalanced JS	0.532425530627164	0.173073169338009	0.51
18	Unbalanced OLS	0.503011780872368	0.155113740625784	0.51
20	Balanced	0.934377164380179	0.434395317757433	0.51
20	Unbalanced JS	0.477817056199285	0.133482701055763	0.51
20	Unbalanced OLS	0.447890513696621	0.11915791653113	0.51
22	Balanced	0.941745711675439	0.459804095918677	0.51
22	Unbalanced JS	0.552979182015893	0.203910584735501	0.51
22	Unbalanced OLS	0.528700926270305	0.188623599570016	0.51
24	Balanced	0.965632003417265	0.4549378783717	0.51
24	Unbalanced JS	0.53941048719893	0.219612729966778	0.51
24	Unbalanced OLS	0.517702667951618	0.207445510478472	0.51
4	Balanced	0.567039207592267	0.158270633083692	0.52
4	Unbalanced JS	0.582968945995217	0.284361839828141	0.52
4	Unbalanced OLS	0.482533976723261	0.205214838355085	0.52
6	Balanced	0.741685795330253	0.315201406310537	0.52
6	Unbalanced JS	0.589486888054866	0.256962937216913	0.52
6	Unbalanced OLS	0.532626341548119	0.208113630678463	0.52
8	Balanced	0.760434235215438	0.31678607120138	0.52
8	Unbalanced JS	0.549021759553296	0.238005896837925	0.52
8	Unbalanced OLS	0.492352310261033	0.200208283975313	0.52
10	Balanced	0.819165323874484	0.322509335939558	0.52
10	Unbalanced JS	0.586914077199352	0.24395684581133	0.52
10	Unbalanced OLS	0.544228607758237	0.211469023971264	0.52
12	Balanced	0.868167589830485	0.418171113291637	0.52
12	Unbalanced JS	0.565028504936035	0.216786341180481	0.52
12	Unbalanced OLS	0.530166443226001	0.192680146442846	0.52
14	Balanced	0.876973461933761	0.428326529220116	0.52
14	Unbalanced JS	0.529209857919227	0.235538624082259	0.52
14	Unbalanced OLS	0.495356440838733	0.212711226867623	0.52
16	Balanced	0.903269833422075	0.416875889721792	0.52
16	Unbalanced JS	0.565186142946014	0.221197106453906	0.52
16	Unbalanced OLS	0.538029073859047	0.202770735580563	0.52
18	Balanced	0.928458905190802	0.447955015251192	0.52
18	Unbalanced JS	0.539790487676806	0.178340503857259	0.52
18	Unbalanced OLS	0.510034518803743	0.160102636935158	0.52
20	Balanced	0.936615376323386	0.444046085421355	0.52
20	Unbalanced JS	0.48455625953284	0.137618412113147	0.52
20	Unbalanced OLS	0.453887897565845	0.123154625222495	0.52
22	Balanced	0.943573107461693	0.469272787167566	0.52
22	Unbalanced JS	0.559315538825888	0.208959045535098	0.52
22	Unbalanced OLS	0.535063917700325	0.194691370386324	0.52
24	Balanced	0.967102768780138	0.464498083838118	0.52
24	Unbalanced JS	0.545873644315314	0.224750616570187	0.52
24	Unbalanced OLS	0.524349969384521	0.212291602900021	0.52
4	Balanced	0.573379737130896	0.164200610005797	0.53
4	Unbalanced JS	0.589461968877698	0.291239534549097	0.53
4	Unbalanced OLS	0.488586525822566	0.210331717701957	0.53
6	Balanced	0.746875305682289	0.324574819803841	0.53
6	Unbalanced JS	0.594122159277856	0.263201046618428	0.53
6	Unbalanced OLS	0.537736269028483	0.213639670697699	0.53
8	Balanced	0.76547864601379	0.325811873363265	0.53
8	Unbalanced JS	0.555920428772947	0.244028393398331	0.53
8	Unbalanced OLS	0.498030494885981	0.205382602652365	0.53
10	Balanced	0.823469021376051	0.331915615894773	0.53
10	Unbalanced JS	0.593360232849952	0.250198724409486	0.53
10	Unbalanced OLS	0.550322260769317	0.217570682648222	0.53
12	Balanced	0.871484259107199	0.428505039034126	0.53
12	Unbalanced JS	0.571270072891936	0.222100594935093	0.53
12	Unbalanced OLS	0.53570958037991	0.197081969499442	0.53
14	Balanced	0.880097924409632	0.438440403370771	0.53
14	Unbalanced JS	0.535770163288965	0.241144299256701	0.53
14	Unbalanced OLS	0.501918058464344	0.218023266389774	0.53
16	Balanced	0.906402842117318	0.427221010453792	0.53
16	Unbalanced JS	0.572871487079068	0.22711366319268	0.53
16	Unbalanced OLS	0.544999790109672	0.207897711531777	0.53
18	Balanced	0.930760986705846	0.457219958742584	0.53
18	Unbalanced JS	0.547156130617141	0.183917400758299	0.53
18	Unbalanced OLS	0.517977182296391	0.165447056327749	0.53
20	Balanced	0.93872561170955	0.453866992820919	0.53
20	Unbalanced JS	0.490716794750218	0.142048526752845	0.53
20	Unbalanced OLS	0.46100148744741	0.127583371449152	0.53
22	Balanced	0.945418602774098	0.478770233980251	0.53
22	Unbalanced JS	0.566430138601714	0.214470933825195	0.53
22	Unbalanced OLS	0.542324854639457	0.200650052349932	0.53
24	Balanced	0.968400025681802	0.474134447691239	0.53
24	Unbalanced JS	0.553191586388197	0.230893840601868	0.53
24	Unbalanced OLS	0.530933656450518	0.217169270994156	0.53
4	Balanced	0.580990446732983	0.17135184427394	0.54
4	Unbalanced JS	0.595177030568687	0.297869274150595	0.54
4	Unbalanced OLS	0.495481917414355	0.216173611450835	0.54
6	Balanced	0.751973086002176	0.333482197284519	0.54
6	Unbalanced JS	0.599712389245846	0.269515807779672	0.54
6	Unbalanced OLS	0.54234146408936	0.220230881302208	0.54
8	Balanced	0.77032186570809	0.336321388872369	0.54
8	Unbalanced JS	0.561822026588327	0.249155715359436	0.54
8	Unbalanced OLS	0.503808541871527	0.210725473639921	0.54
10	Balanced	0.827854760205175	0.341414456486306	0.54
10	Unbalanced JS	0.60004213080637	0.256607569248336	0.54
10	Unbalanced OLS	0.556884946574248	0.222868500768297	0.54
12	Balanced	0.87493801235721	0.437926324637347	0.54
12	Unbalanced JS	0.578044175660314	0.227307158034609	0.54
12	Unbalanced OLS	0.54186780863975	0.202349811004479	0.54
14	Balanced	0.883003048522275	0.447967679150973	0.54
14	Unbalanced JS	0.54226850604132	0.246705291371732	0.54
14	Unbalanced OLS	0.508608567011716	0.223302963049034	0.54
16	Balanced	0.909681989585938	0.437472736946516	0.54
16	Unbalanced JS	0.580261761180089	0.233570963666812	0.54
16	Unbalanced OLS	0.551838315697349	0.212885498883868	0.54
18	Balanced	0.932999143840682	0.467240912216721	0.54
18	Unbalanced JS	0.555294382241883	0.189678656849004	0.54
18	Unbalanced OLS	0.524682884468571	0.16958606570996	0.54
20	Balanced	0.94090900412425	0.464183368536903	0.54
20	Unbalanced JS	0.496713246754826	0.145768116744679	0.54
20	Unbalanced OLS	0.468383267129824	0.132121408701469	0.54
22	Balanced	0.94727325061625	0.487497255372096	0.54
22	Unbalanced JS	0.572673613371685	0.220028195553357	0.54
22	Unbalanced OLS	0.549128091177343	0.205867698246191	0.54
24	Balanced	0.969441387031912	0.484017325508874	0.54
24	Unbalanced JS	0.559894482857791	0.236480699511952	0.54
24	Unbalanced OLS	0.537029726341996	0.22258469897934	0.54
4	Balanced	0.587477249974887	0.177713178879056	0.55
4	Unbalanced JS	0.600442899031266	0.303972379206717	0.55
4	Unbalanced OLS	0.501048249938581	0.221352188593308	0.55
6	Balanced	0.757445949687669	0.34274460796627	0.55
6	Unbalanced JS	0.604449887651037	0.27533802018034	0.55
6	Unbalanced OLS	0.5467637302392	0.226051495129036	0.55
8	Balanced	0.77534760330067	0.345701907556362	0.55
8	Unbalanced JS	0.567704750194573	0.255179359697304	0.55
8	Unbalanced OLS	0.510268277368834	0.215529287167789	0.55
10	Balanced	0.83244172599024	0.350063391521038	0.55
10	Unbalanced JS	0.606340383731658	0.263081404186964	0.55
10	Unbalanced OLS	0.563757874511171	0.228892503264489	0.55
12	Balanced	0.878474155171388	0.447625590290064	0.55
12	Unbalanced JS	0.584367805600143	0.233023500963387	0.55
12	Unbalanced OLS	0.548990421133912	0.208560961090184	0.55
14	Balanced	0.886127460969817	0.457974623826403	0.55
14	Unbalanced JS	0.549135227642339	0.252389452432813	0.55
14	Unbalanced OLS	0.515041916068765	0.228552952045519	0.55
16	Balanced	0.91252255052208	0.446906122332859	0.55
16	Unbalanced JS	0.587053964389232	0.239484757535228	0.55
16	Unbalanced OLS	0.558621730102797	0.21802715130492	0.55
18	Balanced	0.935009067995789	0.477463269764359	0.55
18	Unbalanced JS	0.562791808305203	0.196103774705677	0.55
18	Unbalanced OLS	0.532276226871428	0.175610139113948	0.55
20	Balanced	0.942973602496169	0.47371092911155	0.55
20	Unbalanced JS	0.503534969497316	0.150167615620626	0.55
20	Unbalanced OLS	0.475335328572205	0.136257079545957	0.55
22	Balanced	0.949100446024342	0.497212990253134	0.55
22	Unbalanced JS	0.579201703234083	0.225554419776856	0.55
22	Unbalanced OLS	0.555940521970261	0.21124043943996	0.55
24	Balanced	0.970802580879599	0.493176689390918	0.55
24	Unbalanced JS	0.567100527177733	0.242422168942831	0.55
24	Unbalanced OLS	0.544704078396826	0.228201140810013	0.55
4	Balanced	0.595444053946688	0.184276882802803	0.56
4	Unbalanced JS	0.606285885418169	0.310480389958677	0.56
4	Unbalanced OLS	0.507429932773458	0.227242780173651	0.56
6	Balanced	0.762380065483398	0.352131466954119	0.56
6	Unbalanced JS	0.609085478204853	0.281714310663931	0.56
6	Unbalanced OLS	0.551296103542603	0.232335315915583	0.56
8	Balanced	0.780282074270511	0.355807994125925	0.56
8	Unbalanced JS	0.573815631330007	0.261402472052109	0.56
8	Unbalanced OLS	0.516609151280827	0.221089422789621	0.56
10	Balanced	0.837357847577356	0.359638847273073	0.56
10	Unbalanced JS	0.61266521612869	0.269492814404505	0.56
10	Unbalanced OLS	0.570373500443607	0.234392606357756	0.56
12	Balanced	0.881480302207871	0.456445098683191	0.56
12	Unbalanced JS	0.590912418728892	0.238894736312103	0.56
12	Unbalanced OLS	0.554920011991842	0.213520272973343	0.56
14	Balanced	0.889178761432299	0.468567225632588	0.56
14	Unbalanced JS	0.555431520225389	0.257823966395817	0.56
14	Unbalanced OLS	0.520897260638788	0.233618623996339	0.56
16	Balanced	0.915016212189633	0.457190411259154	0.56
16	Unbalanced JS	0.593489682578363	0.244842316238584	0.56
16	Unbalanced OLS	0.565543213761313	0.224189558528114	0.56
18	Balanced	0.936918445390864	0.487623742296171	0.56
18	Unbalanced JS	0.569844800368054	0.201758446716454	0.56
18	Unbalanced OLS	0.540146364811012	0.181078498093132	0.56
20	Balanced	0.944892199730536	0.483873035125627	0.56
20	Unbalanced JS	0.510226595577128	0.154890398664975	0.56
20	Unbalanced OLS	0.481221319345713	0.140223549983933	0.56
22	Balanced	0.950626196464566	0.506866738647259	0.56
22	Unbalanced JS	0.585813906648618	0.231267901641149	0.56
22	Unbalanced OLS	0.563522912275042	0.217029571386552	0.56
24	Balanced	0.971926204108612	0.503631764938766	0.56
24	Unbalanced JS	0.573648215873761	0.248025603618881	0.56
24	Unbalanced OLS	0.551672213771824	0.234050374201441	0.56
4	Balanced	0.602661586500514	0.191551392380369	0.57
4	Unbalanced JS	0.611101995233151	0.317452186707027	0.57
4	Unbalanced OLS	0.513290185024397	0.232728738631827	0.57
6	Balanced	0.767697604749559	0.362243690858383	0.57
6	Unbalanced JS	0.614242664338417	0.289111264595983	0.57
6	Unbalanced OLS	0.556389572557201	0.23835749493279	0.57
8	Balanced	0.785481595931401	0.36602359308191	0.57
8	Unbalanced JS	0.580257722098208	0.267919970601697	0.57
8	Unbalanced OLS	0.522765242597716	0.226696143693087	0.57
10	Balanced	0.841680110745535	0.369184070722949	0.57
10	Unbalanced JS	0.619330861901343	0.275937113396349	0.57
10	Unbalanced OLS	0.576616088318086	0.241313283712484	0.57
12	Balanced	0.884723801985059	0.46503221984821	0.57
12	Unbalanced JS	0.597180913650745	0.244642643315211	0.57
12	Unbalanced OLS	0.561728511704221	0.219297805297391	0.57
14	Balanced	0.892321671733976	0.478171046321446	0.57
14	Unbalanced JS	0.56222414318174	0.263814561581788	0.57
14	Unbalanced OLS	0.527614500539092	0.239843136243264	0.57
16	Balanced	0.917491558937922	0.465883938219958	0.57
16	Unbalanced JS	0.600980282778747	0.251407019867419	0.57
16	Unbalanced OLS	0.572886683310874	0.23018318555892	0.57
18	Balanced	0.938736471004231	0.498880186869915	0.57
18	Unbalanced JS	0.577225288586014	0.207258066635305	0.57
18	Unbalanced OLS	0.547081065202049	0.187427420137357	0.57
20	Balanced	0.946938705934745	0.493186828712893	0.57
20	Unbalanced JS	0.5168942056887	0.160201154283147	0.57
20	Unbalanced OLS	0.487483579199226	0.144098060167608	0.57
22	Balanced	0.952727412072274	0.516442012093705	0.57
22	Unbalanced JS	0.591781060375217	0.236607084785647	0.57
22	Unbalanced OLS	0.570335355439152	0.222740530734214	0.57
24	Balanced	0.973031527460749	0.513623662399705	0.57
24	Unbalanced JS	0.580506431363278	0.253736928855615	0.57
24	Unbalanced OLS	0.558301862574626	0.239899996109515	0.57
4	Balanced	0.609751608349334	0.198671702346477	0.58
4	Unbalanced JS	0.61700934915668	0.324764387348712	0.58
4	Unbalanced OLS	0.519572000614826	0.2391118376897	0.58
6	Balanced	0.773371110824697	0.372926913937567	0.58
6	Unbalanced JS	0.619061224163441	0.29636885666575	0.58
6	Unbalanced OLS	0.561517710381755	0.244843231719368	0.58
8	Balanced	0.789794909996884	0.375882714457881	0.58
8	Unbalanced JS	0.586159445637061	0.273959637625048	0.58
8	Unbalanced OLS	0.529280092151868	0.232580214104135	0.58
10	Balanced	0.845911175923972	0.378825700834454	0.58
10	Unbalanced JS	0.62514974873621	0.282933827273642	0.58
10	Unbalanced OLS	0.582571516730565	0.247722470175927	0.58
12	Balanced	0.887729816251045	0.474362108343456	0.58
12	Unbalanced JS	0.604108886186629	0.251070935353682	0.58
12	Unbalanced OLS	0.568582723078031	0.224365455035844	0.58
14	Balanced	0.894989322717122	0.488052364458278	0.58
14	Unbalanced JS	0.568502665900865	0.269033415224931	0.58
14	Unbalanced OLS	0.534728232690174	0.245726266589846	0.58
16	Balanced	0.920021737746174	0.475270705877988	0.58
16	Unbalanced JS	0.608646457105064	0.25880498225568	0.58
16	Unbalanced OLS	0.58052387825448	0.23625291475688	0.58
18	Balanced	0.940718917812096	0.50848589644623	0.58
18	Unbalanced JS	0.584977785981864	0.212943749263227	0.58
18	Unbalanced OLS	0.554889097322577	0.194007032791061	0.58
20	Balanced	0.948820791011937	0.502730569717854	0.58
20	Unbalanced JS	0.523119078657731	0.1648777526069	0.58
20	Unbalanced OLS	0.494471136543527	0.148481764455706	0.58
22	Balanced	0.954170908079904	0.52689910277232	0.58
22	Unbalanced JS	0.597694585150882	0.242689995425037	0.58
22	Unbalanced OLS	0.576497966067011	0.228284236630396	0.58
24	Balanced	0.974018174392416	0.523383734810184	0.58
24	Unbalanced JS	0.586785825565285	0.259385373972134	0.58
24	Unbalanced OLS	0.566049986629504	0.246089532042581	0.58
4	Balanced	0.61667741204519	0.205639123896594	0.59
4	Unbalanced JS	0.623072625546621	0.331935087956013	0.59
4	Unbalanced OLS	0.525615964364367	0.246190816404561	0.59
6	Balanced	0.778204110914954	0.382977965016682	0.59
6	Unbalanced JS	0.623981341523384	0.303581112817416	0.59
6	Unbalanced OLS	0.566639026301765	0.251435476121016	0.59
8	Balanced	0.794765920498565	0.387183740514855	0.59
8	Unbalanced JS	0.592886651868004	0.280572086168085	0.59
8	Unbalanced OLS	0.534821264135441	0.238355420932636	0.59
10	Balanced	0.850160432386217	0.388649866813067	0.59
10	Unbalanced JS	0.631750338225826	0.289825432975552	0.59
10	Unbalanced OLS	0.589199456226159	0.254581170294769	0.59
12	Balanced	0.89081796947831	0.484123620622722	0.59
12	Unbalanced JS	0.610763554050899	0.257312418400781	0.59
12	Unbalanced OLS	0.575081213856208	0.229803954341595	0.59
14	Balanced	0.897985843745382	0.499090918594824	0.59
14	Unbalanced JS	0.575296800973623	0.275256033351209	0.59
14	Unbalanced OLS	0.541805329310707	0.251301162950662	0.59
16	Balanced	0.922871621390003	0.48553874951412	0.59
16	Unbalanced JS	0.615678781676151	0.264595804347167	0.59
16	Unbalanced OLS	0.587557877188013	0.24287719222565	0.59
18	Balanced	0.942528001354934	0.519048039077024	0.59
18	Unbalanced JS	0.592416346127345	0.219122961675446	0.59
18	Unbalanced OLS	0.56341267260845	0.199538294002773	0.59
20	Balanced	0.950684453514458	0.512844911737996	0.59
20	Unbalanced JS	0.529732183557703	0.170804973471825	0.59
20	Unbalanced OLS	0.501812658774481	0.154407722965789	0.59
22	Balanced	0.955924996590701	0.537216366823964	0.59
22	Unbalanced JS	0.604794353100198	0.249035987384576	0.59
22	Unbalanced OLS	0.583312216767198	0.233131016072464	0.59
24	Balanced	0.975187484794392	0.532990444003887	0.59
24	Unbalanced JS	0.593305054573684	0.265358108589566	0.59
24	Unbalanced OLS	0.572539827882524	0.252154313986143	0.59
4	Balanced	0.623748484852283	0.212250306931508	0.6
4	Unbalanced JS	0.629263324844704	0.339477617303903	0.6
4	Unbalanced OLS	0.531529923692509	0.252173814397632	0.6
6	Balanced	0.783366088336539	0.3925789042916	0.6
6	Unbalanced JS	0.629029124395327	0.310513793764366	0.6
6	Unbalanced OLS	0.57193268125559	0.257966249984926	0.6
8	Balanced	0.799591083125012	0.397894618643096	0.6
8	Unbalanced JS	0.599475531502229	0.288126290309727	0.6
8	Unbalanced OLS	0.540649078804207	0.244857258919634	0.6
10	Balanced	0.854674574446997	0.399815060506381	0.6
10	Unbalanced JS	0.638715133315335	0.297023939665376	0.6
10	Unbalanced OLS	0.596411408106919	0.261391140551325	0.6
12	Balanced	0.893897123124616	0.494287846295985	0.6
12	Unbalanced JS	0.617335416408515	0.264188143417369	0.6
12	Unbalanced OLS	0.581790101622583	0.235813908143833	0.6
14	Balanced	0.900662767620934	0.509205255847907	0.6
14	Unbalanced JS	0.581941539401027	0.281078811707419	0.6
14	Unbalanced OLS	0.549275306375881	0.257014171823349	0.6
16	Balanced	0.925529646600164	0.496177639819546	0.6
16	Unbalanced JS	0.622575001013972	0.271143866446225	0.6
16	Unbalanced OLS	0.595424095283567	0.249890351294891	0.6
18	Balanced	0.944565157633328	0.530119621984507	0.6
18	Unbalanced JS	0.600248084973483	0.22564065220496	0.6
18	Unbalanced OLS	0.571499455045503	0.205732322125504	0.6
20	Balanced	0.95227412832248	0.52206241581804	0.6
20	Unbalanced JS	0.536802914682082	0.176546184650704	0.6
20	Unbalanced OLS	0.509031661435007	0.159733424134656	0.6
22	Balanced	0.957450809565925	0.546483815817087	0.6
22	Unbalanced JS	0.610945671049413	0.255102087148208	0.6
22	Unbalanced OLS	0.590198032923604	0.239460216492265	0.6
24	Balanced	0.976238043647633	0.542319604767994	0.6
24	Unbalanced JS	0.600789720892912	0.272475243960097	0.6
24	Unbalanced OLS	0.580206404351811	0.258159638506117	0.6
4	Balanced	0.631487030706768	0.219879839817002	0.61
4	Unbalanced JS	0.635337061464918	0.346973050499018	0.61
4	Unbalanced OLS	0.537693088924645	0.258373193993805	0.61
6	Balanced	0.788692464929169	0.403232232796138	0.61
6	Unbalanced JS	0.634287346991688	0.317014321298619	0.61
6	Unbalanced OLS	0.577621116427753	0.264805726057528	0.61
8	Balanced	0.804580429084734	0.408174755959538	0.61
8	Unbalanced JS	0.605496363893836	0.294721815828678	0.61
8	Unbalanced OLS	0.547610162027581	0.252086150125877	0.61
10	Balanced	0.859462631372002	0.411429464715095	0.61
10	Unbalanced JS	0.644918470674041	0.304577777197631	0.61
10	Unbalanced OLS	0.603387100768212	0.267972764518835	0.61
12	Balanced	0.89689418284637	0.504218735894814	0.61
12	Unbalanced JS	0.624275040485281	0.271125176539631	0.61
12	Unbalanced OLS	0.588932769465594	0.241917044146621	0.61
14	Balanced	0.903458468051846	0.519024589381281	0.61
14	Unbalanced JS	0.58879044164653	0.287440765365586	0.61
14	Unbalanced OLS	0.555645414817708	0.262386966040678	0.61
16	Balanced	0.928114627439878	0.506476172558297	0.61
16	Unbalanced JS	0.629636591195847	0.277569474236134	0.61
16	Unbalanced OLS	0.603206552210492	0.256345861897494	0.61
18	Balanced	0.946346500837422	0.539708956371991	0.61
18	Unbalanced JS	0.607963286293064	0.233196354599704	0.61
18	Unbalanced OLS	0.579746833542624	0.212020709256164	0.61
20	Balanced	0.953900300257656	0.532501328442059	0.61
20	Unbalanced JS	0.542780909650697	0.182534766193984	0.61
20	Unbalanced OLS	0.516448560291416	0.164796452059599	0.61
22	Balanced	0.958976650142445	0.555874865581013	0.61
22	Unbalanced JS	0.61781650958245	0.26191059612913	0.61
22	Unbalanced OLS	0.596881272871771	0.245927985662161	0.61
24	Balanced	0.977288667588058	0.552682744651594	0.61
24	Unbalanced JS	0.608255482385927	0.278958950164005	0.61
24	Unbalanced OLS	0.587532900639528	0.26491830343426	0.61
4	Balanced	0.638750302744518	0.227695759799972	0.62
4	Unbalanced JS	0.641181174589602	0.35502675474874	0.62
4	Unbalanced OLS	0.543408316882107	0.264956487821024	0.62
6	Balanced	0.793800031815625	0.412989696578532	0.62
6	Unbalanced JS	0.63977663743633	0.324115899056294	0.62
6	Unbalanced OLS	0.581852093515024	0.271166496141367	0.62
8	Balanced	0.809469310607472	0.419471159501219	0.62
8	Unbalanced JS	0.611525333879833	0.301565132758909	0.62
8	Unbalanced OLS	0.554453496911631	0.258279907609555	0.62
10	Balanced	0.863711344374558	0.421824525779824	0.62
10	Unbalanced JS	0.651490558171075	0.312304694125061	0.62
10	Unbalanced OLS	0.609876726906589	0.274860768036225	0.62
12	Balanced	0.899744853215043	0.514335932948276	0.62
12	Unbalanced JS	0.630661846604058	0.278216640777645	0.62
12	Unbalanced OLS	0.596192211238286	0.248667677778102	0.62
14	Balanced	0.906345490134092	0.529029016243666	0.62
14	Unbalanced JS	0.596575384969767	0.293926557975717	0.62
14	Unbalanced OLS	0.562279698152359	0.26860947456757	0.62
16	Balanced	0.930188044981581	0.51680555909366	0.62
16	Unbalanced JS	0.636659523040878	0.285571019221218	0.62
16	Unbalanced OLS	0.6113578645786	0.262830940546653	0.62
18	Balanced	0.948283195298495	0.549404733854852	0.62
18	Unbalanced JS	0.615179757663107	0.239916580014223	0.62
18	Unbalanced OLS	0.588599849925009	0.218632048237326	0.62
20	Balanced	0.95571827564353	0.541951744886222	0.62
20	Unbalanced JS	0.548924700786371	0.188307699232562	0.62
20	Unbalanced OLS	0.524216430986043	0.171510495598346	0.62
22	Balanced	0.960584677461361	0.565188304145607	0.62
22	Unbalanced JS	0.623914350467959	0.268422952275994	0.62
22	Unbalanced OLS	0.60426620024889	0.252721374203833	0.62
24	Balanced	0.97828440437439	0.562335156269047	0.62
24	Unbalanced JS	0.616085804539593	0.285919602740134	0.62
24	Unbalanced OLS	0.594944546928786	0.270970076279798	0.62
4	Balanced	0.64631569094343	0.235590516869729	0.63
4	Unbalanced JS	0.647261979999674	0.362290382620303	0.63
4	Unbalanced OLS	0.549617305198475	0.271741395028856	0.63
6	Balanced	0.799044296566998	0.42394959961462	0.63
6	Unbalanced JS	0.645072631969225	0.331343996944042	0.63
6	Unbalanced OLS	0.58643380231118	0.277590011066866	0.63
8	Balanced	0.814623288714508	0.43083136440107	0.63
8	Unbalanced JS	0.617986882758732	0.308655496706858	0.63
8	Unbalanced OLS	0.560153578899312	0.264426149651648	0.63
10	Balanced	0.867960608875426	0.432884473500072	0.63
10	Unbalanced JS	0.657960549071597	0.320292509842471	0.63
10	Unbalanced OLS	0.616852964378897	0.28240392055675	0.63
12	Balanced	0.902586428649352	0.524284466091839	0.63
12	Unbalanced JS	0.637277419458489	0.285446739347014	0.63
12	Unbalanced OLS	0.604523634149101	0.255898778620897	0.63
14	Balanced	0.908876087275533	0.538540198495975	0.63
14	Unbalanced JS	0.604853961269619	0.301262509014432	0.63
14	Unbalanced OLS	0.569337483980726	0.274554944686408	0.63
16	Balanced	0.932754775991922	0.528263718390629	0.63
16	Unbalanced JS	0.644167286642898	0.293231394927527	0.63
16	Unbalanced OLS	0.618899142597107	0.269766011388225	0.63
18	Balanced	0.949890999957848	0.5589771545637	0.63
18	Unbalanced JS	0.622499295528585	0.246327067700609	0.63
18	Unbalanced OLS	0.59629777538022	0.226061573232831	0.63
20	Balanced	0.957572860822804	0.551973902575155	0.63
20	Unbalanced JS	0.555434639643963	0.193879171899084	0.63
